"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Control_1_S1_R1_001.sorted.bam","Control_2_S2_R1_001.sorted.bam","Control_3_S3_R1_001.sorted.bam","Taf_1_S4_R1_001.sorted.bam","Taf_2_S5_R1_001.sorted.bam","Taf_3_S6_R1_001.sorted.bam"
"53","NM_001273391.1",74.6138784208417,0.0825727454175616,0.50196915956038,0.164497646608166,0.869339399248028,0.99941554011446,25.4067806321596,109.118907525807,96.1776236025694,65.1733016780817,69.561052718961,82.2456043674715
"54","NM_135532.2",941.698929230718,0.129617977421633,0.262003627663879,0.494718254771337,0.620799013925325,0.99941554011446,1100.96049406025,762.45110068665,1087.75537680089,917.034436743109,694.837626603844,1087.15454048957
"55","NM_135533.2",918.450416009487,0.0722983064667467,0.197682815723541,0.365728837896844,0.714567425206543,0.99941554011446,873.358084230485,943.39511190033,1007.83312620157,791.954362815477,1022.54747496873,871.61433594033
"56","NM_135534.3",275.259454354248,0.251736598704821,0.211328635072933,1.19120912609852,0.233571497768974,0.99941554011446,306.998599305262,283.156658769499,307.497472644834,274.517846462223,224.141169872208,255.244979071463
"57","NM_135535.3",1129.80176111138,0.107987683096079,0.27427376447122,0.3937222479309,0.693786113920009,0.99941554011446,1508.52760003447,892.28878812242,1114.84766513964,1320.58225420436,881.879568359273,1060.68469080808
"58","NM_164914.2",7.38409539262374,0.174204923049131,0.98839000860265,0.176251197940998,0.860096600149647,0.99941554011446,13.7620061757531,8.28751196398533,1.3546144169376,11.1913750356302,3.09160234306494,6.61746242037127
"59","NM_057679.5",904.280979364128,0.137614775926466,0.235612101732291,0.584073461909135,0.559170888528572,0.99941554011446,881.827011107872,1069.08904335411,891.336286344939,701.765046351869,1065.82990777164,815.838581254344
"60","NM_001347808.1",70.0061379091912,0.304123475064416,0.48194958498865,0.631027569142067,0.528022498411667,0.99941554011446,60.341104001379,44.2000638079217,127.333755192134,48.7153972139196,48.6927369032727,90.7537703365203
"61","NM_135538.3",306.624575943168,0.115649867601128,0.273164893434209,0.423370170841449,0.672025204755151,0.99941554011446,374.750014324354,330.119226565415,251.958281550393,336.399567247472,321.526643678753,224.993722292623
"62","NM_135539.3",702.899859171545,-0.0702497319964339,0.207122968327462,-0.339169202545268,0.73448226845995,0.99941554011446,618.231662049216,661.619705124829,777.548675322181,691.231987494806,653.873895558234,814.893229480005
"63","NM_057875.5",878.568817542085,0.244832819625273,0.213237843152163,1.14816777362808,0.25089931017499,0.99941554011446,1099.90187820058,779.026124614621,979.386223445882,867.660723350623,755.12387229361,790.314083347197
"64","NM_164917.2",673.915394367169,0.159765443160728,0.210580145785866,0.758691863207227,0.448036905453663,0.99941554011446,834.189297422573,595.319609412946,703.044882390613,610.259097531129,636.09718208561,664.582297360143
"65","NM_058130.6",278.127550889447,0.094367985409923,0.240279242363709,0.392742978884038,0.694509323526477,0.99941554011446,342.991538534154,258.294122877543,260.085968052019,306.117023033414,257.375895060156,243.900757779398
"66","NM_135540.2",34.0222760782818,0.116555267529361,0.434377650592288,0.268327036095054,0.788447597224183,0.99941554011446,24.3481647724863,48.3438197899144,33.8653604234399,31.5991765711911,34.7805263594805,31.1966085531788
"67","NM_001273402.1",2.30198977841385,-0.872198891341966,1.47575855980401,-0.591017335151217,0.554508805933766,0.99941554011446,2.11723171934663,2.76250398799511,0,3.94989707139889,3.09160234306494,1.89070354867751
"68","NM_135543.2",6.27766232313094,0.0037934135838179,0.991768100341471,0.00382489977496938,0.99694817896422,0.99941554011446,10.5861585967332,1.38125199399755,6.77307208468798,9.21642649993074,3.09160234306494,6.61746242037127
"69","NM_135544.3",169.628119719519,0.377102974387023,0.368780420665445,1.02256777544361,0.306512252276143,0.99941554011446,294.295208989182,135.36269541176,144.943742612323,176.428735855817,147.624011881351,119.114323566683
"70","NM_135545.3",946.519201398612,0.167575785920093,0.227462587036131,0.736718016371961,0.461293848301241,0.99941554011446,1176.12222009705,774.882368632628,1052.53540196051,930.200760314439,820.82042208374,924.5540353033
"71","NM_057330.3",216.323720220183,0.0593367577020818,0.241001847913464,0.246208725019352,0.805520661827805,0.99941554011446,226.54379397009,194.756531153655,241.121366214892,205.394647712742,245.782386273662,184.343595996057
"72","NM_135546.3",13.5360340583663,0.0826398170242297,0.650136215171748,0.127111542313327,0.898852116122724,0.99941554011446,15.8792378950997,15.1937719339731,10.8369153355008,16.457904464162,16.2309123010909,6.61746242037127
"73","NM_135547.3",296.587254028194,0.0600604300120856,0.214523780552604,0.279970965724044,0.779499780440837,0.99941554011446,335.581227516441,313.544202637445,258.731353635081,298.217228890616,281.335813218909,292.113698270675
"74","NM_205957.3",74.4916583668426,-0.0611606244986705,0.53304443362475,-0.114738323187755,0.908652536995944,0.99941554011446,27.5240123515062,98.0688915738264,93.4683947686942,41.4739192496883,105.114479664208,81.3002525931328
"75","NM_001169379.2",3.21181983008638,1.98885117162771,1.33792981701339,1.48651382631366,0.137143262464668,0.99941554011446,8.46892687738653,5.52500797599022,1.3546144169376,0.658316178566482,2.3187017572987,0.945351774338753
"76","NM_205958.3",822.720395864226,-0.259294143640756,0.254226051777382,-1.01993537573329,0.307759110712635,0.99941554011446,702.920930823082,665.763461106821,877.790142175563,758.380237708587,779.083790452364,1152.38381291894
"77","NM_001273407.2",4.73477882167295,-0.353569534369482,1.21172346293987,-0.291790614924346,0.770446721347,0.99941554011446,9.52754273705984,2.76250398799511,0,4.60821324996537,7.72900585766234,3.78140709735501
"78","NM_001273409.1",214.6832892139,0.104585760941059,0.258950064886105,0.403883895480233,0.686298099435405,0.99941554011446,273.122891795715,185.087767195672,208.61062020839,231.068978676835,183.177438826597,207.032038580187
"79","NM_164918.2",34.8146765775444,0.455638575678235,0.619815964680902,0.735119134778675,0.462266941812022,0.99941554011446,17.9964696144464,67.6813477058802,35.2199748403775,13.1663235713296,41.7366316313766,33.0873121018564
"80","NM_057449.4",340.141281593394,0.104973411905643,0.284409810024416,0.369092092486654,0.712059082778452,0.99941554011446,312.291678603628,341.169242517396,403.675096247404,225.802449248303,357.080070624,400.829152319631
"81","NM_078813.3",133.686221931342,-0.0524633255688194,0.273042617826626,-0.192143358375403,0.847629912540497,0.99941554011446,160.909610670344,111.881411513802,120.560683107446,148.121140177458,136.803403680623,123.841082438377
"82","NM_001273411.1",528.62592118813,0.21411949402228,0.229890034347316,0.931399634743584,0.351646879748295,0.99941554011446,500.725301625478,538.688277659046,663.761064299422,409.472663068352,507.022784262649,552.085436213832
"83","NM_135550.2",307.776211943908,0.0793774714571958,0.303951264196488,0.261151970093082,0.793975315438261,0.99941554011446,392.7464839388,219.619067045611,335.944375400524,362.073898211565,231.87017572987,304.403271337078
"84","NM_134647.4",439.668298395011,-0.0920030639017069,0.246504527504784,-0.373230726563111,0.708976729254905,0.99941554011446,524.014850538291,378.46304635533,373.873579074777,524.019678138919,389.541895226182,448.096741036569
"85","NM_001273414.1",420.467931472862,-0.086320548498861,0.22006396579949,-0.392252080822316,0.694871966198925,0.99941554011446,345.108770253501,411.613094211271,467.341973843471,423.297302818248,398.04380166961,477.40264604107
"86","NM_001201849.2",151.229739636392,0.453806419164608,0.271558005698913,1.67112149021952,0.0946976834125622,0.99941554011446,154.557915512304,149.175215351736,220.802149960828,124.421757749065,121.345391965299,137.076007279119
"87","NM_001273416.1",152.376668571693,0.163365880923299,0.250229376173058,0.652864517435059,0.513843625748343,0.99941554011446,179.964696144464,160.225231303716,142.234513778448,145.487875463192,127.528596651429,158.81909808891
"88","NM_164926.2",2.21554417197223,1.10941114347329,1.75904612365973,0.630689058434203,0.528243854632662,0.99941554011446,6.35169515803989,2.76250398799511,0,2.63326471426593,1.54580117153247,0
"89","NM_057430.4",748.018764831577,0.182009897366758,0.30823589193911,0.590488979793154,0.554862871841984,0.99941554011446,671.162455032882,798.363652530586,915.719345849815,431.197096961045,892.70017656,778.969862055132
"90","NM_135553.4",507.388719123491,0.0353818942042222,0.197176722822124,0.179442551320526,0.857590222446281,0.99941554011446,574.82841180261,484.819449893142,480.888118012847,525.994626674619,515.524690706078,462.27701765165
"91","NM_135554.3",157.381166734369,0.276483453085095,0.305989312575367,0.903572254723752,0.366222258836272,0.99941554011446,205.371476776623,168.512743267702,143.589128195385,184.986846177181,132.166000166026,109.660805823295
"92","NM_135555.3",221.018275075509,0.227502265791293,0.259216315905526,0.877654112923232,0.380131453612214,0.99941554011446,225.485178110416,276.250398799511,214.02907787614,201.444750641343,243.463684516364,165.436560509282
"93","NM_080001.4",273.39458047827,0.0573836474926951,0.413478322956016,0.138782722834056,0.889621847034527,0.99941554011446,417.094648711286,169.893995261699,249.249052716518,402.23118510412,181.631637655065,220.266963420929
"94","NM_135556.4",832.831607775598,-0.0530979550404293,0.284690254363554,-0.186511319676656,0.852043802786173,0.99941554011446,674.338302611902,738.969816788692,1038.98925779114,665.557656530713,772.127685180468,1107.00692775068
"95","NM_001201851.2",349.502657191731,0.103887144008662,0.247405605177235,0.419906185772305,0.674553988717673,0.99941554011446,290.060745550488,349.456754481381,447.022757589407,310.725236283379,325.391146607584,374.359302638146
"96","NM_164927.2",863.358110873292,-0.109737896101685,0.331435370420456,-0.331098928766936,0.740569760766494,0.99941554011446,572.711180083264,813.55742446456,1105.36536422108,656.341230030782,802.270808025351,1229.90265841472
"97","NM_135557.4",185.637913273226,-0.00321970971321034,0.235096087755134,-0.0136952926097343,0.989073079049525,0.99941554011446,165.144074109037,205.806547105636,185.582175120451,167.870625534453,199.408351127688,190.015706642089
"98","NM_135558.4",212.688039632817,0.139562152510008,0.262576354589895,0.531510739906428,0.595064900896573,0.99941554011446,271.005660076369,175.419003237689,222.156764377766,222.510868355471,206.364456399584,178.671485350024
"99","NM_057540.4",385.577196878729,0.180047627849915,0.206020716368127,0.873929724271988,0.38215652608358,0.99941554011446,427.68080730802,356.363014451369,444.313528755532,360.098949675865,339.303357151377,385.703523930211
"100","NM_135559.3",68.0202694142362,0.123754387635261,0.631001538593414,0.196123749414504,0.844513307880598,0.99941554011446,129.151134880145,49.725071783912,33.8653604234399,122.446809213366,41.7366316313766,31.1966085531788
"101","NM_135560.3",153.429960342536,0.0550316879980039,0.384708750932593,0.143047663627611,0.886252538106147,0.99941554011446,240.305800145843,110.500159519804,117.851454273571,194.203272677112,141.440807195221,116.278268243667
"102","NM_058093.4",352.138906004136,0.193034703410118,0.25259289324924,0.764212725571997,0.444740484273959,0.99941554011446,463.673746536912,306.637942667457,356.263591654588,380.506751211426,297.56672552,308.184678434433
"103","NM_001169467.1",181.584783822325,0.251334122845934,0.36253127889527,0.6932756908916,0.488136555433854,0.99941554011446,266.771196637676,151.937719339731,173.390645368012,238.310456641066,135.257602509091,123.841082438377
"104","NM_001169468.3",69.0392256408128,0.416922639482702,0.410556504492395,1.01550611163299,0.309864634725677,0.99941554011446,117.506360423738,63.5375917238875,55.5391910944415,76.3646767137119,50.2385380748052,51.0489958142927
"105","NM_001038805.2",29.2967455566939,0.813773818688838,0.487717250546769,1.66853605808803,0.0952093601327664,0.99941554011446,31.7584757901995,41.4375598199266,39.2838180911903,31.5991765711911,14.6851111295584,17.0163319380976
"106","NM_135563.3",331.303097580755,0.280025640189948,0.342892119359041,0.816658139339544,0.414123819892954,0.99941554011446,538.835472573718,245.862854931565,304.788243810959,367.998743818663,245.782386273662,284.550884075965
"107","NM_164929.2",1805.47627908999,-0.0588234856858494,0.291051046506996,-0.202107109360404,0.839832990089361,0.99941554011446,1583.68932607128,1312.18939429768,2409.85904773198,1512.81057834577,1748.30112500322,2266.00820308999
"108","NM_164932.2",48.510518828928,0.683896552888212,0.445787608472472,1.53413091770684,0.12499744850822,0.99941554011446,83.6306529141919,51.1063237779095,44.7022757589407,44.1071839639543,44.8282339744416,22.6884425841301
"109","NM_135567.4",200.555684804142,0.271323599298918,0.23620576564451,1.14867475211109,0.250690120470945,0.99941554011446,245.598879444209,230.669082997592,181.518331869638,188.93674324858,176.994234140468,179.616837124363
"110","NM_135568.4",267.048262254657,0.278234562873211,0.231411716535175,1.20233567703094,0.229233499495051,0.99941554011446,276.298739374735,327.35672257742,274.986726638332,233.043927212534,279.790012047377,210.813445677542
"111","NM_135569.4",247.227221939035,-0.224393058821031,0.214461176612859,-1.04631086318295,0.295417531542298,0.99941554011446,217.01625123303,211.331555081626,256.022124801206,262.668155248026,278.244210875844,258.08103439448
"112","NM_135570.5",76.7064174135052,-0.108519179999809,0.382880467278054,-0.283428352381844,0.776848496993953,0.99941554011446,99.5098908092917,53.8688277659046,67.7307208468798,102.697323856371,57.9675439324675,78.4641972701165
"113","NM_135571.3",270.037783320915,-0.194790697332351,0.434572966897169,-0.448234731955712,0.653983799058837,0.99941554011446,113.271896985045,310.78169864945,331.880532149711,176.428735855817,361.717474138597,326.14636214687
"114","NM_164933.3",4280.36569417169,0.0881116461042868,0.285204080406864,0.308942445629071,0.757365308135745,0.99941554011446,3493.43233692194,4063.64336634081,5675.83440696853,3290.26426047528,3705.28540816332,5453.73438616027
"115","NM_135572.3",69.0265654489374,-0.275149272388368,0.39122736808623,-0.703297608585815,0.481870300704093,0.99941554011446,84.6892687738653,38.6750558319315,63.666877596067,94.1392135350069,64.9236492043636,68.0653277523902
"116","NM_135573.4",163.257577956868,0.0174321784384647,0.287950288285,0.0605388469735135,0.951726477161041,0.99941554011446,179.964696144464,157.462727315721,154.426043530886,119.8135444991,164.627824768208,203.250631482832
"117","NM_001273425.3",2419.85773362565,0.421383980445273,0.211235075420724,1.99485800171202,0.0460583692158565,0.99941554011446,3122.91678603628,2469.67856526763,2718.71113479376,1722.15512312992,2347.29907897205,2138.38571355426
"118","NM_001273426.1",179.411332489396,0.240035067545505,0.250072110431107,0.959863405526116,0.3371239658938,0.99941554011446,226.54379397009,189.231523177665,166.617573283324,175.770419677251,145.305310124052,172.999374703992
"119","NM_164403.2",2659.32877707,-0.0118685444236749,0.175736570896582,-0.0675359964242123,0.946155006426305,0.99941554011446,2530.09190461922,2686.53512832524,2728.19343571232,2473.95219905284,2545.16162892821,2992.03836578215
"120","NM_001201856.2",342.613685326649,0.25773976161909,0.345401980714136,0.746202326594075,0.455545202900164,0.99941554011446,500.725301625478,219.619067045611,398.256638579653,319.94166278331,238.053380416,379.08606150984
"121","NM_135575.2",32.0022470889224,0.00843428241927824,0.438370401459783,0.0192400818832473,0.984649582794111,0.99941554011446,25.4067806321596,27.6250398799511,43.3476613420031,30.9408603926246,27.8244210875844,36.8687191992114
"122","NM_135576.3",2.02524418926542,0.434631760638437,1.64594759005198,0.264061725455493,0.791732356047705,0.99941554011446,4.23446343869326,1.38125199399755,1.3546144169376,1.31663235713296,3.86450292883117,0
"123","NM_164935.3",117.383708154712,0.538610232993241,0.488953820884888,1.10155644559334,0.270654552240244,0.99941554011446,78.3375736158254,146.412711363741,192.355247205139,40.8156030711219,132.938900751792,113.44221292065
"124","NM_001273428.2",0.775534589445436,0.569151674058147,3.33875116326739,0.170468431526104,0.864641758964933,0.99941554011446,0,2.76250398799511,0,0,0,1.89070354867751
"125","NM_001298877.1",0.238536127388786,-1.0643977467929,4.04930226136241,-0.262859544210655,0.792658839076531,0.99941554011446,0,0,0,0.658316178566482,0.772900585766234,0
"126","NM_135585.3",0.352871953224439,2.32682999364689,4.058798427004,0.573280500496408,0.566454786068872,0.99941554011446,2.11723171934663,0,0,0,0,0
"127","NM_135586.3",0.718050859921263,0.809433449121246,3.39906339230997,0.238134261029819,0.811776962490726,0.99941554011446,0,2.76250398799511,0,0,1.54580117153247,0
"128","NM_164939.2",1.07573076032239,0.485352687706695,2.55974063943808,0.189610103550663,0.849614669353722,0.99941554011446,1.05861585967332,2.76250398799511,0,2.63326471426593,0,0
"129","NM_135589.3",1.82379204772097,-1.06368447257031,1.92136781675878,-0.55360793664415,0.579847193205532,0.99941554011446,2.11723171934663,1.38125199399755,0,4.60821324996537,0,2.83605532301626
"130","NM_001298881.1",0.387767294722718,0.680609233810382,4.0804728567969,0.166796657567929,0.867530048719929,0.99941554011446,0,1.38125199399755,0,0,0,0.945351774338753
"131","NM_001273431.1",0.230208665666259,1.64238190602401,4.0804728567969,0.40249793679874,0.687317606470855,0.99941554011446,0,1.38125199399755,0,0,0,0
"132","NM_001201859.2",0.402205046101819,2.48684164375008,4.0278858180895,0.617406191749904,0.536966839016079,0.99941554011446,1.05861585967332,0,1.3546144169376,0,0,0
"133","NM_135593.4",4.77285872219372,1.14710396706265,1.35846183093519,0.844413836988682,0.398438192888522,0.99941554011446,16.9378537547731,0,2.70922883387519,4.60821324996537,1.54580117153247,2.83605532301626
