"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"NM_001038805.2"	16.3799477921606	1.02900683291406	0.604376245376193	1.70259311279442	0.0886442398457822	0.999972712909591
"NM_135563.3"	64.846908930779	-0.113780843589604	0.335631251483678	-0.33900551002515	0.734605579299645	0.999972712909591
"NM_164929.2"	151.423038904367	-0.0273674431117334	0.249664796681269	-0.109616748037857	0.912713327688953	0.999972712909591
"NM_164932.2"	7.27880092485742	0.0727447700290047	0.909114264927963	0.0800171912765761	0.936223583150406	0.999972712909591
"NM_135567.4"	108.688406231724	0.28403247496976	0.288836666147904	0.983367100713992	0.325426796157085	0.999972712909591
"NM_135568.4"	116.529530400872	0.318448207160181	0.269408123617273	1.18202897108098	0.237194205680103	0.999972712909591
"NM_135569.4"	141.393965210132	-0.17692109384584	0.233741162656652	-0.756910301270826	0.449103603375919	0.999972712909591
"NM_135570.5"	22.6949999439133	-0.162216136227212	0.551505161231083	-0.294133487101207	0.768655903059382	0.999972712909591
"NM_135571.3"	71.4411243783533	-0.148115935282556	0.490227713232077	-0.302137009566486	0.762547620447881	0.999972712909591
"NM_164933.3"	2461.10412114541	0.0509367308985395	0.294752134307724	0.172812085036036	0.862799137481559	0.999972712909591
"NM_135573.4"	23.5085326377732	-0.455183576850765	0.531352696146266	-0.856650545206731	0.391638042539487	0.999972712909591
"NM_001273425.3"	326.911006446133	0.131522138764618	0.255992498300441	0.51377340991555	0.607410420446151	0.999972712909591
"NM_001273426.1"	44.7699331692857	0.00797883598047328	0.32693076444035	0.0244052773501805	0.980529338863985	0.999972712909591
"NM_164403.2"	946.99394879337	0.028606666632534	0.210290219543026	0.136034223059437	0.891794226339165	0.999972712909591
"NM_001201856.2"	107.292959246104	0.0256491095255291	0.442589441115208	0.0579523755941854	0.953786563498595	0.999972712909591
"NM_135575.2"	10.2515442360206	-0.467677988284991	0.656183147846652	-0.712724777860778	0.476016080846438	0.999972712909591
"NM_135576.3"	0.952147391133389	-0.190534030233023	2.1401889715534	-0.0890267321089545	0.929060665316369	0.999972712909591
"NM_164935.3"	19.1220356995425	0.437154456269526	0.480948826847823	0.908941724912131	0.363380887475442	0.999972712909591
"NM_001273428.2"	0.775534589445436	0.5741425880491	3.0325035292072	0.189329569617748	0.849834521206996	0.999972712909591
"NM_001298877.1"	0.238536127388786	-1.0643977467929	4.04930226136241	-0.262859544210655	0.792658839076531	0.999972712909591
"NM_135585.3"	0.352871953224439	2.32682999364689	4.058798427004	0.573280500496408	0.566454786068872	0.999972712909591
"NM_135586.3"	0.487842194255004	-0.201077694245951	3.42155499332081	-0.058767927050266	0.953136954797201	0.999972712909591
"NM_164939.2"	0.460417331332518	2.65920577662793	4.02802570799893	0.66017596942026	0.509140911465449	0.999972712909591
"NM_135589.3"	1.53763670801434	-1.46668487169831	1.8971462990836	-0.773100562885835	0.439462868011106	0.999972712909591
"NM_135596.4"	0.238536127388786	-1.0643977467929	4.04930226136241	-0.262859544210655	0.792658839076531	0.999972712909591
"NM_001298882.1"	0.109719363094414	-0.281171445618475	4.0804728567969	-0.0689065839882071	0.945063977713966	0.999972712909591
"NM_079928.2"	3.37556860989247	0.264508965652848	1.04301057183305	0.253601423414131	0.799803496851363	0.999972712909591
"NM_135597.3"	0.157558629056459	-0.281171445618475	4.0804728567969	-0.0689065839882071	0.945063977713966	0.999972712909591
"NM_135598.4"	0.109719363094414	-0.281171445618475	4.0804728567969	-0.0689065839882071	0.945063977713966	0.999972712909591
"NM_135599.5"	60.2430493505559	-0.29389353095625	0.373197644744839	-0.787501033553387	0.43098862362596	0.999972712909591
"NM_164941.2"	18.1258735965522	0.44006320393791	0.575886774509234	0.764148828236119	0.444778557076602	0.999972712909591
"NM_135600.3"	8.42827026638851	-0.891119058664592	0.777859753427837	-1.14560376049493	0.251959140594329	0.999972712909591
"NM_135602.4"	147.103994086422	0.0369044241351082	0.270427202995194	0.136467129513461	0.891452008264373	0.999972712909591
"NM_135604.3"	128.958564276777	-0.171031838616015	0.288862232043647	-0.59208792165731	0.553791714558165	0.999972712909591
"NM_135605.3"	96.3815371271055	-0.167743238657938	0.333704772913522	-0.502669581838459	0.615196599246099	0.999972712909591
"NM_135606.3"	197.600627895731	-0.331715812294853	0.611257219096287	-0.542677946258498	0.587351561165603	0.999972712909591
"NM_135607.3"	1.99212582681077	1.72441234160858	1.78314437216505	0.967062661064759	0.333512709990729	0.999972712909591
"NM_057789.4"	161.849827812837	-0.108641262122651	0.229682742293986	-0.473005768903584	0.636209063413133	0.999972712909591
"NM_135608.3"	84.3542868899841	0.00469250487158365	0.277344283686579	0.016919421627188	0.986500898766508	0.999972712909591
"NM_164944.4"	8.66432388049452	-0.34798476612813	0.972192797090687	-0.357938021315817	0.720389696328103	0.999972712909591
"NM_078727.3"	261.603131107191	-0.000538584381026971	0.196862732270108	-0.00273583717352861	0.997817120481443	0.999972712909591
"NM_078817.4"	167.570379814299	0.0991879456451143	0.345949574648419	0.28671214799416	0.774332735187019	0.999972712909591
"NM_134719.4"	209.439069828525	-0.3106180245422	0.257172776017246	-1.20781845323072	0.227117101836336	0.999972712909591
"NM_001258885.2"	1258.92320163676	0.0773214690876612	0.276589861504094	0.279552795851546	0.779820627009358	0.999972712909591
"NM_134720.3"	227.966509162831	-0.198085220359804	0.311956937081818	-0.634976167585117	0.525443958619336	0.999972712909591
"NM_001169473.2"	885.8769310893	-0.0492562523856479	0.243372166113009	-0.202390656139273	0.839611332577061	0.999972712909591
"NM_135618.2"	47.5687230417983	-0.0120640043216405	0.696924256676297	-0.0173103521739579	0.986189027000862	0.999972712909591
"NM_057465.4"	418.299315672329	0.0938478218533132	0.310428989932582	0.302316551922856	0.762410761710294	0.999972712909591
"NM_135620.3"	1.06707162161327	-0.50996245500815	2.03679783561747	-0.250374605712182	0.802297666035188	0.999972712909591
"NM_058101.4"	99.6266478562412	-0.0969292498661686	0.259908945239551	-0.372935413118743	0.709196514403367	0.999972712909591
"NM_057988.4"	66.7771452304811	-0.129910165801035	0.398745157961365	-0.325797475423193	0.744577588934732	0.999972712909591
"NM_058100.4"	437.826977208112	-0.193923733497151	0.193986156107459	-0.999678211004537	0.317466259951285	0.999972712909591
"NM_135624.5"	0.529307929836658	2.90153652577086	4.00531825892433	0.724420966874703	0.468807331556117	0.999972712909591
"NM_001014480.4"	20.7837211774625	0.395612628430857	0.531908135500825	0.743761191128168	0.45702096260642	0.999972712909591
"NM_001259036.1"	0.596436081434113	-2.37934794187352	3.13985708376512	-0.757788612155668	0.448577540812365	0.999972712909591
"NM_176009.3"	864.815045273156	0.0443873575851873	0.186151357087562	0.238447671183554	0.811533897203426	0.999972712909591
"NM_135631.4"	54.6960892982363	-0.234830124466899	0.374271082158216	-0.627433258035226	0.530375272777324	0.999972712909591
"NM_080045.4"	133.943919306301	-0.099539707860126	0.285284000799584	-0.348914441683163	0.727153542836096	0.999972712909591
"NM_135633.4"	322.059988692183	0.0603878781712115	0.267261151145726	0.225950827167861	0.821239665505783	0.999972712909591
"NM_001298896.1"	8.50412469044759	0.0553474447300119	0.840513879019529	0.065849530997127	0.947497621745452	0.999972712909591
"NM_143799.3"	22.6794730668984	-0.0367450258460342	0.524571204722004	-0.0700477371141773	0.944155664199186	0.999972712909591
"NM_001259039.2"	251.155286758765	-0.0032362473893734	0.217080367055545	-0.0149080611631052	0.988105528759695	0.999972712909591
"NM_057386.5"	294.60248028373	0.0730678430324067	0.218719431246424	0.334071109347773	0.738325900292723	0.999972712909591
"NM_164955.2"	198.131435885702	-0.152069254891	0.379693759003716	-0.400505015647392	0.688784589995555	0.999972712909591
"NM_057940.4"	461.868912351764	0.0667396302221683	0.210464035470631	0.317107053815289	0.751162372725397	0.999972712909591
"NM_135634.2"	29.6831774119129	-0.280284112163178	0.451756319015054	-0.62043207890101	0.534973358158177	0.999972712909591
"NM_001103676.3"	0.176435976612219	1.64238190602401	4.0804728567969	0.40249793679874	0.687317606470855	0.999972712909591
"NM_001298899.1"	1853.50557367008	0.0753524487497584	0.174069326168108	0.432887576510673	0.665096445921825	0.999972712909591
"NM_134721.3"	275.871122547665	-0.0112159464904336	0.276084717185487	-0.0406250175843604	0.967594839468742	0.999972712909591
"NM_135639.4"	0.109719363094414	-0.281171445618475	4.0804728567969	-0.0689065839882071	0.945063977713966	0.999972712909591
"NM_135640.2"	0.109719363094414	-0.281171445618475	4.0804728567969	-0.0689065839882071	0.945063977713966	0.999972712909591
"NM_134722.2"	0.831658088561544	-1.44852610931819	2.43561087024575	-0.594728052421624	0.552025267199598	0.999972712909591
"NM_205960.4"	130.299376934924	-0.111614062421898	0.325581181007469	-0.342814845982568	0.731737756536326	0.999972712909591
"NM_135642.3"	377.574427881871	0.0674491608923588	0.215028245626445	0.31367581824359	0.753767268716926	0.999972712909591
"NM_135643.4"	347.896109592391	0.0252879771833808	0.194835979080182	0.129791105845876	0.896731699897504	0.999972712909591
"NM_135644.4"	265.561676675618	-0.111247829704481	0.262188594751696	-0.424304610998957	0.671343676889862	0.999972712909591
"NM_135645.2"	3.36818454696476	-0.795397361894395	1.07626694854858	-0.739033529708448	0.459886637452382	0.999972712909591
"NM_078819.5"	5.68737144491671	0.595743961972248	1.22523762410123	0.48622728379669	0.626806028955238	0.999972712909591
"NM_135646.3"	197.925187461844	-0.000515333825410985	0.244347593933801	-0.00210901943872057	0.998317247198882	0.999972712909591
"NM_135647.3"	2.89206611209382	0.772128658795181	1.69683209974609	0.455041284821711	0.64907953780741	0.999972712909591
"NM_135649.2"	241.841898895255	-0.0123890695914864	0.210834668106726	-0.0587620133953255	0.953141665071105	0.999972712909591
"NM_135650.3"	41.5974572774776	-0.320328536269572	0.396502153761873	-0.807885993128682	0.419156215326398	0.999972712909591
"NM_135651.3"	324.371792255412	-0.0809318045856559	0.189416062806793	-0.427270018109326	0.669182667857696	0.999972712909591
"NM_078820.3"	3.48198036579171	0.6676444311076	1.371406668589	0.486831839453223	0.626377504904271	0.999972712909591
"NM_176013.2"	6.92081778945566	0.0193693610663449	0.930034215791469	0.0208265037322969	0.983384055400836	0.999972712909591
"NM_134724.3"	1242.56624909255	0.178299460814155	0.284208843149457	0.627353670062944	0.530427429878856	0.999972712909591
"NM_135652.3"	92.6666134648706	0.205375509533562	0.366388426640195	0.560540384468113	0.575110901786925	0.999972712909591
"NM_001273447.1"	19.638751915731	0.111592151639141	0.904461944116939	0.12337959862766	0.901806511568278	0.999972712909591
"NM_135655.4"	23.2216592934509	-0.513370512773481	0.437665805114815	-1.17297377764938	0.240806321417489	0.999972712909591
"NM_001273450.1"	3.80715896332509	0.398141110967542	1.06373437300188	0.374286213807286	0.708191387725466	0.999972712909591
"NM_080254.3"	373.683846727391	0.105326396038717	0.420051677610101	0.250746281119446	0.802010276291545	0.999972712909591
"NM_001032076.2"	198.212223106463	0.0932299988809309	0.304830745411962	0.305841849236486	0.759725063126508	0.999972712909591
"NM_001032077.2"	89.0628377851404	-0.123584579243652	0.283578369197247	-0.435803970498509	0.662978962852769	0.999972712909591
"NM_135656.3"	48.8547659084325	0.18307130981277	0.441812653335742	0.414364116624	0.678607464158159	0.999972712909591
"NM_078823.4"	146.981402506186	-0.179824991997433	0.446247256672562	-0.402971647015371	0.686969082587179	0.999972712909591
"NM_134725.2"	328.667505320755	-0.126546440418455	0.186540602892643	-0.678385501366075	0.497527299460483	0.999972712909591
"NM_134726.3"	0.483402598078344	-0.201051516425385	3.43157728366517	-0.0585886604921944	0.953279742784575	0.999972712909591
"NM_134727.3"	6.40898168643784	1.32154013613161	1.16483845145217	1.1345265384089	0.256573748220778	0.999972712909591
"NM_164965.2"	3.64266973547876	-0.555413332725465	1.00422015891637	-0.553079250395447	0.580209144344067	0.999972712909591
"NM_164966.3"	2.59361847827452	0.55374073984642	1.30760099751507	0.423478370618203	0.671946276135636	0.999972712909591
"NM_134728.2"	14.1181110714706	0.365041543866359	0.611221431162943	0.597232893440616	0.550351900836442	0.999972712909591
"NM_134729.3"	23.8146291699766	-0.429061998408313	0.49390635680586	-0.868711229357521	0.385005097801966	0.999972712909591
"NM_135659.3"	62.4327226550177	-0.126757399852254	0.318056258918682	-0.398537668408725	0.690233897582883	0.999972712909591
"NM_134730.3"	46.7193821669342	0.210990457633272	0.338534246421559	0.62324701226988	0.533122212307833	0.999972712909591
"NM_135660.3"	0.128816764294372	-0.281171445618475	4.0804728567969	-0.0689065839882071	0.945063977713966	0.999972712909591
"NM_135661.3"	450.535239164498	-0.102196015711141	0.202925852136434	-0.503612598568424	0.614533637583057	0.999972712909591
"NM_001032082.3"	17.0378702377075	0.0517421065374871	0.710807364202687	0.0727934306020116	0.941970498709364	0.999972712909591
"NM_135663.5"	7.64947066656605	0.532956436600624	1.15302543053722	0.462224355582782	0.64392043911585	0.999972712909591
"NM_001038780.2"	1940.13703693557	-0.00405203740661833	0.187389917550262	-0.0216235614999483	0.982748238565298	0.999972712909591
"NM_001259060.2"	0.402205046101819	2.48863026344245	3.5633923380955	0.698387948146214	0.484934611308181	0.999972712909591
"NM_205964.2"	140.496379494524	0.0632739346979484	0.453951352076963	0.139384835860608	0.889146054616212	0.999972712909591
"NM_164969.3"	0.128816764294372	-0.281171445618475	4.0804728567969	-0.0689065839882071	0.945063977713966	0.999972712909591
"NM_001103679.3"	0.415192157645203	-1.83614412484094	3.53236455953918	-0.519805952611098	0.603198830041201	0.999972712909591
"NM_078827.3"	12.5642461489614	0.247959732912227	0.568229937713986	0.43637217340181	0.662566724869341	0.999972712909591
"NM_134733.3"	161.110703562844	-0.0388747988653542	0.222549810171505	-0.174679092448544	0.861331796984554	0.999972712909591
"NM_164406.2"	132.106607119105	0.430725492815056	0.59000103524021	0.730041927197115	0.465364556792669	0.999972712909591
"NM_135667.4"	0.176435976612219	1.64238190602401	4.0804728567969	0.40249793679874	0.687317606470855	0.999972712909591
"NM_134735.2"	98.5396796539988	-0.285058981044457	0.327723408064039	-0.869815747152109	0.384401104406844	0.999972712909591
"NM_001298917.1"	0.329158089283241	-1.53650002065537	4.01011056479054	-0.383156522951288	0.70160371225633	0.999972712909591
"NM_001258900.2"	328.356343869578	-0.446572283525002	0.339641828947528	-1.31483299600885	0.188566035464185	0.999972712909591
"NM_134737.4"	492.594606367985	-0.111904783181292	0.277540232186568	-0.403202023359509	0.686799611319931	0.999972712909591
"NM_134738.4"	553.799120608186	-0.123979416409948	0.237820804324999	-0.521314427313608	0.602147752222105	0.999972712909591
"NM_135671.2"	0.834560670743249	2.36679109136958	2.92226413273106	0.809916894527136	0.417987941206949	0.999972712909591
"NM_001038775.2"	1254.548527462	0.193061613313421	0.405616784857854	0.475970473906986	0.634095413204676	0.999972712909591
"NM_164409.4"	359.497508355778	-0.0940475438958121	0.26791079899791	-0.351040511422408	0.725557956228867	0.999972712909591
"NM_135672.3"	3.70117063783921	1.02641949028686	1.57847583273259	0.650259870314243	0.515524373932875	0.999972712909591
"NM_135673.4"	0.352871953224439	2.32682999364689	4.058798427004	0.573280500496408	0.566454786068872	0.999972712909591
"NM_078828.2"	9.36251740279168	-0.462588157643531	0.785997330209411	-0.58853655077974	0.556172207842411	0.999972712909591
"NM_135674.4"	73.0172431176531	-0.00472282690287075	0.450998139867587	-0.0104719431974983	0.991644750909713	0.999972712909591
"NM_001273464.1"	3786.71972559272	0.152301713425517	0.171742024210448	0.886805160971496	0.375183808535721	0.999972712909591
"NM_001273465.1"	280.056328101841	-0.17416563131162	0.242888225057136	-0.717060826109007	0.473336565876964	0.999972712909591
"NM_001144347.3"	385.587446799756	0.171007402111412	0.198922251209644	0.859669549643232	0.389971224682214	0.999972712909591
"NM_134740.4"	23.4069611405875	-0.00881814630054376	0.4996262631127	-0.0176494851283562	0.985918479389523	0.999972712909591
"NM_134741.3"	40.6861099488894	-0.51653321147633	0.389700481954295	-1.3254620802263	0.185017938403198	0.999972712909591
"NM_135678.2"	1.52816911101679	0.0217087474407647	1.59414133640541	0.0136178310824781	0.989134878643031	0.999972712909591
"NM_135679.5"	49.7677321270045	0.0904716951790923	0.577235816570752	0.156732643023725	0.875455559597225	0.999972712909591
"NM_134742.4"	368.819236003065	0.191459260432404	0.287908820728739	0.664999634077875	0.506050727120872	0.999972712909591
