"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Control_1_S1_R1_001.sorted.bam","Control_2_S2_R1_001.sorted.bam","Control_3_S3_R1_001.sorted.bam","Taf_1_S4_R1_001.sorted.bam","Taf_2_S5_R1_001.sorted.bam","Taf_3_S6_R1_001.sorted.bam"
"7227","7227",765.683893943008,0.372118667874976,0.459670899004983,0.809532795485802,0.418208746640462,0.999972712909591,111.154665265698,114.643915501797,189.646018371264,127.713338641897,168.492327697039,241.064702456382
"7228","7228",2658.54322743181,-0.344693709354516,0.42618659879754,-0.80878589408266,0.418638311354348,0.999972712909591,104.802970107658,78.7313636578606,83.986093850131,101.380691499238,91.9751697061818,75.6281419471002
"7229","7229",521.301249579651,0.00870778526257257,0.263548140146242,0.0330405870356006,0.973642221523318,0.999972712909591,40.227402667586,66.3000957118826,31.1561315895647,44.1071839639543,46.374035145974,43.4861816195826
"7230","7230",214.000760630692,-0.179885771542985,0.253729100320007,-0.708967837414432,0.478344435905362,0.999972712909591,4.23446343869326,0,1.3546144169376,0.658316178566482,0.772900585766234,1.89070354867751
"7231","7231",1.74059733583384,-0.70434454191076,1.65855554951229,-0.424673470911406,0.671074725649477,0.999972712909591,12.7033903160798,0,4.06384325081279,5.26652942853185,2.3187017572987,2.83605532301626
"7232","7232",0.663372748596117,-2.51493153956334,2.49575661016852,-1.00768301256489,0.313606662701949,0.999972712909591,0,1.38125199399755,0,2.63326471426593,1.54580117153247,0.945351774338753
"7233","7233",0.109719363094414,-0.281171445618475,4.0804728567969,-0.0689065839882071,0.945063977713966,0.999972712909591,0,1.38125199399755,0,0.658316178566482,1.54580117153247,2.83605532301626
"7234","7234",17.0042786325469,0.184848447168237,0.676467208988295,0.273255591272031,0.78465674968492,0.999972712909591,2.11723171934663,0,0,1.31663235713296,0.772900585766234,1.89070354867751
"7235","7235",165.792280278461,-0.0635797660740926,0.2846206043775,-0.223384270485791,0.823236445382,0.999972712909591,1025.79876802344,990.357679696246,1400.67130711347,680.040612459176,1253.64475011283,1167.50944130836
"7236","7236",27.240321897666,-0.360742083431799,0.559019000795026,-0.645312740566526,0.518724537957594,0.999972712909591,9.52754273705984,19.3375279159658,4.06384325081279,8.55811032136426,10.047707614961,8.50816596904878
"7237","7237",91.2043836589378,0.138953561988188,0.319134281485804,0.435407820624151,0.663266434720531,0.999972712909591,0,0,0,0,0,0
"7238","7238",3.08785415855947,-0.44841870289923,1.58211784089943,-0.283429395274567,0.776847697646046,0.999972712909591,0,0,0,1.31663235713296,0,0
"7239","7239",1.37654390505232,0.460196000057849,1.68560464656905,0.273015384120203,0.784841389841525,0.999972712909591,0,0,0,0,1.54580117153247,0
