NM_001032163.2 + 0.695431 2.9683
NM_001032228.1 + 0.818182 1.28681
NM_001032230.3 + 5.15385 2.31232
NM_001032245.2 + 0.818686 0.297745
NM_001032247.2 + 1.77573 0.334683
NM_001032267.1 + 0.712389 0.103492
NM_001032406.2 + 1.49979 1607.69
NM_001038709.3 + 0.608636 54.3609
NM_001038748.1 + 0.28252 4.85951
NM_001038753.2 + 3.24656 4.48318
NM_001038756.2 + 10.6886 8.56953
NM_001038788.2 + 0.074528 3.9976
NM_001038802.2 + 0.57657 3.64536
NM_001038848.2 + 3.83333 0.151255
NM_001038852.1 + 0.288411 2.26096
NM_001038853.3 + 153 3.02304
NM_001038860.2 + 3.00655 3.75723
NM_001038864.2 + 39.5641 0.482953
NM_001038877.3 + 14.9495 10.4728
NM_001038884.2 + 4.54337 11.0823
NM_001038890.2 + 1.5828 2.93153
NM_001038892.2 + 0.720635 0.640865
NM_001038921.2 + 4.51843 11.6883
NM_001038923.3 + 1.66721 2.4
NM_001038940.2 + 0.6 0.0283784
NM_001038982.2 + 0.000638601 0.00631845
NM_001038984.3 + 0.88817 2.50725
NM_001038987.2 + 5.96097 21.3609
NM_001042802.2 + 0.348511 25.1419
NM_001042817.3 + 4.89933 13.0982
NM_001042859.2 + 1.82714 20.9414
NM_001042863.2 + 0.000605127 2.10915
NM_001042868.2 + 0.521739 0.547551
NM_001042869.3 + 3.13239 7.66785
NM_001042879.2 + 2.37037 1.00522
NM_001042906.2 + 17.858 78.7743
NM_001042915.2 + 0.2 3.04635
NM_001042930.2 + 0.648047 5.45087
NM_001042931.3 + 1.56502 11.9539
NM_001042934.2 + 0.203872 1.43998
NM_001042956.2 + 0.222163 0.867543
NM_001042963.2 + 0.492666 1.26497
NM_001042979.2 + 0.97208 1.33397
NM_001042981.3 + 1.29423 23.3232
NM_001042990.3 + 0.383929 3.46729
NM_001043001.3 + 5.39913 29.8561
NM_001043072.2 + 0.235294 0.0931079
NM_001043073.3 + 0.267176 0.05
NM_001043074.2 + 2.3846 16.2644
NM_001043087.2 + 6.03407 5.2
NM_001043094.2 + 3.07997e-06 5.27528
NM_001043099.4 + 11.5 5.83374
NM_001043104.3 + 4.64026 8.78364
NM_001043138.2 + 0.0238095 0.00668151
NM_001043141.3 + 0.0517954 1.09721
NM_001043162.3 + 0.000479236 0.027676
NM_001043186.2 + 1.38406 4.31914
NM_001043240.3 + 0.1 0.871017
NM_001043241.3 + 6.03038 14.224
NM_001043245.2 + 0.878049 8.2364
NM_001043246.4 + 0.05 0.873267
NM_001043252.3 + 6.46304 1.31566
NM_001043254.2 + 1.5814 7.24927
NM_001043264.4 + 0.4 3.16397
NM_001043279.1 + 3.67375 47.7968
NM_001043280.3 + 0.556503 2.24424
NM_001043291.2 + 4.5675 3.08386
NM_001043308.3 + 0.406733 1.18278
NM_001043309.3 + 5.91042 8.8941
NM_001103388.4 + 1.92703 0.809883
NM_001103409.2 + 1.27516 1.77603
NM_001103421.2 + 1.0625 0.140392
NM_001103422.2 + 0.179396 17.4126
NM_001103427.3 + 0.252458 1.0126
NM_001103433.3 + 1 0.00249377
NM_001103442.2 + 1.54821 2.53807
NM_001103447.4 + 3.63913 2.61871
NM_001103477.2 + 12.3051 9.19065
NM_001103484.3 + 0.92371 2.31621
NM_001103487.3 + 1.86076 1.17953
NM_001103492.2 + 0.28125 0.0109496
NM_001103503.2 + 7.1551 16.8204
NM_001103517.3 + 0.805371 4.03748
NM_001103544.2 + 1.94271 5.77349
NM_001103562.3 + 120.63 5.55004
NM_001103572.2 + 1.20306 0.302216
NM_001103587.3 + 0.718608 0.759554
NM_001103604.2 + 2.41132 28.1778
NM_001103605.2 + 0.0551181 0.0212314
NM_001103627.4 + 24.88 1.19702
NM_001103631.3 + 1 0.302273
NM_001103662.3 + 0.1 1.41386
NM_001103665.2 + 17.1948 0.136466
NM_001103675.2 + 9.56 1.95176
NM_001103682.3 + 1.17001 9.93157
NM_001103685.3 + 0.375 0.00280899
NM_001103689.2 + 1.88379 63.2286
NM_001103691.3 + 0.44 0.0277457
NM_001103699.2 + 0.0459199 1.21942
NM_001103703.2 + 17.5657 78.0579
NM_001103709.2 + 0.757763 6.95523
NM_001103723.2 + 4.00214 14.1099
NM_001103744.2 + 0.579046 0.367501
NM_001103745.3 + 7.75127 17.4862
NM_001103752.1 + 10.6154 8.86715
NM_001103753.2 + 0.583333 5.77365
NM_001103768.3 + 0.0101695 0.0453617
NM_001103804.2 + 6.3591 2.12884
NM_001103805.2 + 15.4842 82.2083
NM_001103806.2 + 0.754237 3.31861
NM_001103807.1 + 0.826027 5.14809
NM_001103810.3 + 0.570447 0.17245
NM_001103811.3 + 1 0.185256
NM_001103826.2 + 5.1039 3.17475
NM_001103840.2 + 9.19553 5.72694
NM_001103841.3 + 0.2 1.99134
NM_001103842.2 + 1.6 3.52648
NM_001103843.2 + 2.5 0.302055
NM_001103853.4 + 1.55882 0.0444444
NM_001103867.3 + 0.25 0.00858369
NM_001103890.3 + 0.285421 4.7268
NM_001103915.2 + 1 0.0185644
NM_001103942.2 + 1.61538 0.00825593
NM_001103961.4 + 15.8518 0.994692
NM_001103962.4 + 2.25957 0.857907
NM_001103965.3 + 28.6078 4.40291
NM_001103995.2 + 1.30769 4.38478
NM_001104002.3 + 1.0607e-05 0.0352673
NM_001104021.3 + 1 0.000668449
NM_001104023.2 + 14.0769 125.932
NM_001104030.2 + 1 0.00329004
NM_001104038.4 + 1 1.17681
NM_001104046.4 + 0.00625 0.00134892
NM_001104052.2 + 0.444444 4.30765
NM_001104057.1 + 21.6103 0.264819
NM_001104079.4 + 0.0688537 1.61109
NM_001104082.1 + 5 5.50512
NM_001104089.2 + 4.28571 1.17414
NM_001104104.3 + 2.71539 14.0819
NM_001104107.2 + 23.3464 1.19907
NM_001104115.4 + 0.833333 0.00403497
NM_001104125.1 + 181.333 0.957958
NM_001104138.2 + 39.2923 3.30959
NM_001104139.2 + 0.241379 0.0148976
NM_001104146.3 + 2.31209 1.98611
NM_001104163.2 + 13.4421 4.24182
NM_001104170.3 + 2.59322 3.94113
NM_001104174.2 + 0.2 2.02541
NM_001104186.3 + 2.04009 3.02808
NM_001104229.3 + 0.117647 0.10608
NM_001104237.2 + 0.617155 3.52022
NM_001104255.3 + 0.333333 1.095
NM_001104261.2 + 0.440678 2.2714
NM_001104273.2 + 3.5 0.00293505
NM_001104278.2 + 1.64737 1.77538
NM_001104285.2 + 2.9936 15.1193
NM_001104294.3 + 0.915478 47.8975
NM_001104297.4 + 0.75 0.00450789
NM_001104300.2 + 0.263158 1.62526
NM_001104301.2 + 2 3.93312
NM_001104323.3 + 2.85242 138.586
NM_001104328.2 + 3.13966 0.538649
NM_001104337.2 + 1 9.28361
NM_001104348.2 + 1 0.0539419
NM_001104364.2 + 8.4406 13.8204
NM_001104365.2 + 0.140625 1.05826
NM_001104367.2 + 6.56303 2.40998
NM_001104395.2 + 0.082827 13.3695
NM_001104411.3 + 0.24855 55.5729
NM_001104436.3 + 0.5 0.577455
NM_001104444.3 + 2 7.26767
NM_001104451.2 + 6.95601 9.20568
NM_001104454.2 + 0.70313 3.92359
NM_001104484.2 + 6.27941 0.117455
NM_001104485.1 + 12.6792 3.82609
NM_001104487.2 + 1.28959 27.965
NM_001104506.2 + 5.5053 2.78129
NM_001104507.3 + 0.455234 2.3869
NM_001104517.1 + 2 1.39466
NM_001104521.2 + 0.583333 0.00404973
NM_001110546.2 + 1.22654 4.77314
NM_001110865.3 + 6 0.272138
NM_001110880.2 + 0.17138 13.3082
NM_001110883.3 + 0.448548 10.6165
NM_001110887.2 + 0.019323 4.72551
NM_001110929.2 + 2.4 0.00943396
NM_001110960.2 + 1.23672 64.6392
NM_001110989.3 + 0.889401 4.61249
NM_001111009.4 + 0.27132 6.967
NM_001111011.3 + 0.407895 0.661665
NM_001144069.1 + 3.75 0.597946
NM_001144199.1 + 0.320786 0.373233
NM_001144205.2 + 3.76932 1.77318
NM_001144220.3 + 2.21118 7.49304
NM_001144222.2 + 0.721512 3.74096
NM_001144255.3 + 2.33871 0.0666667
NM_001144258.2 + 2.63539 4.84554
NM_001144259.2 + 2.63539 8.67701
NM_001144260.2 + 3.4557 1.76389
NM_001144272.3 + 31.6149 68.1746
NM_001144283.2 + 0.2 12.9945
NM_001144288.2 + 37.625 0.0352449
NM_001144320.2 + 1.54708 21.5147
NM_001144334.4 + 9.77778 0.0516446
NM_001144361.3 + 0.773412 13.8567
NM_001144378.2 + 3.19785 2.77027
NM_001144404.2 + 0.110881 34.5243
NM_001144405.3 + 7.19893 43.7141
NM_001144410.2 + 15.6056 51.0031
NM_001144421.2 + 1.34652 30.2449
NM_001144423.2 + 3.25435 13.6789
NM_001144429.3 + 2.58638 0.964676
NM_001144457.3 + 6.27541 4.83523
NM_001144458.2 + 1.7066 1.74579
NM_001144500.2 + 1.87096 7.34351
NM_001144516.2 + 1.81426 0.571705
NM_001144527.1 + 7.75362 5.64304
NM_001144529.2 + 0.818415 6.12394
NM_001144541.2 + 0.477363 28.3548
NM_001144551.2 + 3.80968 6.05257
NM_001144559.2 + 4.58276 29.2681
NM_001144568.2 + 1 3.36939
NM_001144575.2 + 7.29802 16.3392
NM_001144576.2 + 1.73401 2.22809
NM_001144577.2 + 26.5238 1.60602
NM_001144578.2 + 26.5238 4.2982
NM_001144579.2 + 26.5238 2.48235
NM_001144580.2 + 26.5238 2.52705
NM_001144591.3 + 32.4748 26.9937
NM_001144596.3 + 1 0.00199601
NM_001144601.2 + 3.9621 16.3725
NM_001144603.2 + 14.0065 4.30634
NM_001144615.3 + 1.96988 2.96798
NM_001144624.1 + 0.415805 3.91686
NM_001144627.1 + 1 0.00228504
NM_001144640.2 + 6 1.23573
NM_001144648.3 + 0.0143109 7.66415
NM_001144660.3 + 2.95241 58.7399
NM_001144665.3 + 1.10037 0.0115542
NM_001144685.2 + 0.00010292 0.768663
NM_001144700.3 + 3.35458 0.103276
NM_001144742.2 + 33.7313 7.78672
NM_001144752.2 + 3.86111 0.0936518
NM_001169179.1 + 0.000228907 1.93888
NM_001169187.2 + 0.330098 8.46351
NM_001169213.2 + 62.6039 9.22333
NM_001169226.2 + 30.0662 16.8628
NM_001169240.2 + 58.9475 67.7366
NM_001169242.2 + 3.64537 1.4972
NM_001169243.3 + 0.71322 2.0806
NM_001169253.2 + 0.296229 31.0993
NM_001169266.3 + 0.714838 2.3582
NM_001169281.2 + 2.23008 11.6388
NM_001169286.2 + 1.72299 1.4092
NM_001169368.3 + 5.10084 134.871
NM_001169414.2 + 1.36943 11.3187
NM_001169426.2 + 0.127349 4.49301
NM_001169430.3 + 2.4168 4.05107
NM_001169432.2 + 6.0848 10.0763
NM_001169451.2 + 13.0723 110.567
NM_001169458.2 + 3.6752 12.3804
NM_001169467.1 + 4.43216 4.86858
NM_001169468.3 + 1.5466 0.256844
NM_001169489.2 + 19.3273 11.4746
NM_001169499.1 + 10.4 26.7409
NM_001169503.2 + 0.91361 2.66448
NM_001169514.2 + 1.625 3.29286
NM_001169523.1 + 0.339827 0.463199
NM_001169551.2 + 0.609925 8.75085
NM_001169556.2 + 2 0.00627353
NM_001169596.3 + 0.596835 6.94062
NM_001169609.2 + 3.35207 14.2525
NM_001169629.1 + 0.25 1.57307
NM_001169643.2 + 0.0886176 1.84284
NM_001169653.2 + 2.36842 0.0065765
NM_001169671.2 + 0.0849092 13.7269
NM_001169698.3 + 3.85714 1.257
NM_001169709.2 + 0.418301 4.51301
NM_001169712.2 + 0.491293 9.57004
NM_001169716.2 + 4.1411 13.566
NM_001169723.2 + 0.450778 6.70292
NM_001169770.2 + 1.85796 3.69831
NM_001169772.2 + 1.84862 37.8165
NM_001169773.2 + 0.878342 67.6761
NM_001169791.2 + 0.0656934 20.6419
NM_001169820.2 + 0.48166 0.656377
NM_001169826.3 + 2.09244 14.5421
NM_001169831.3 + 3.58253 34.384
NM_001169835.1 + 10.1282 3.60936
NM_001169838.3 + 4.50354 33.2122
NM_001169843.2 + 1.08397 3.93112
NM_001169851.1 + 0.395349 0.518014
NM_001169867.2 + 1.78401 2.92647
NM_001169882.1 + 1 0.0121581
NM_001169895.1 + 1 4.69681
NM_001169935.2 + 5.22468 5.08302
NM_001169971.2 + 4.22222 4.21364
NM_001169992.2 + 9.81108 38.2382
NM_001169993.2 + 7.29412 0.468354
NM_001170011.1 + 26.75 17.6272
NM_001170053.1 + 0.0759312 2.44593
NM_001170079.1 + 1.67357 0.08949
NM_001170097.2 + 0.369922 1.48642
NM_001170130.2 + 2.60503 8.45093
NM_001170183.2 + 0.015625 0.00392377
NM_001170191.2 + 0.030303 0.00206612
NM_001170194.2 + 1.25033 8.39432
NM_001170202.2 + 2.09316 1.33516
NM_001170214.2 + 0.232665 0.984262
NM_001170219.2 + 5 27.7784
NM_001170236.3 + 6.10477 0.587596
NM_001170250.1 + 0.42145 1.82619
NM_001170258.3 + 1.9913 0.555705
NM_001170278.2 + 17.2971 1.44302
NM_001170374.1 + 2.30005 17.8186
NM_001170380.2 + 0.0677369 4.12127
NM_001170381.2 + 2.83377 57.3606
NM_001170385.2 + 3.18815 2.93304
NM_001170391.1 + 5.31624 2.55699
NM_001201533.1 + 8.1182e-06 0.421791
NM_001201594.2 + 2.04819 0.528689
NM_001201597.1 + 0.577363 4.64122
NM_001201737.2 + 0.194369 1.21259
NM_001201793.1 + 9.36203 9.59028
NM_001201800.1 + 6.65914e-06 0.326552
NM_001201812.2 + 2.7 2.10364
NM_001201818.1 + 1.65002 305.082
NM_001201856.2 + 0.457851 7.36632
NM_001201863.1 + 1.75758 0.792883
NM_001201867.2 + 0.883261 0.0645297
NM_001201882.1 + 31.6667 0.556622
NM_001201918.1 + 22 0.00111734
NM_001201934.2 + 0.349026 0.134213
NM_001201970.2 + 5.72079 11.4794
NM_001201977.1 + 0.727273 14.5632
NM_001201982.2 + 4.83731 9.38406
NM_001201993.2 + 2.64812 29.1094
NM_001202009.2 + 0.139147 2.36467
NM_001202028.2 + 5.94454 11.8789
NM_001202029.2 + 12.7981 7.08031
NM_001202030.2 + 12.7981 42.1904
NM_001202039.1 + 8.06062e-06 1.53968
NM_001202045.2 + 2.75094 0.869485
NM_001202047.2 + 4 1.9545
NM_001202054.2 + 7.87805 0.0160024
NM_001202064.2 + 2.74933 22.7068
NM_001202069.1 + 0.135908 9.10502
NM_001202089.1 + 45.332 61.4525
NM_001202095.1 + 0.651786 0.0235492
NM_001202099.2 + 10.9545 4.97185
NM_001202106.2 + 4.37946 3.56818
NM_001202115.2 + 0.457063 8.66524
NM_001202144.1 + 1.72642 0.0189555
NM_001202185.1 + 5.96209 1.54341
NM_001202187.2 + 12.5 1.15049
NM_001202192.2 + 5.95 12.2739
NM_001202202.2 + 0.317597 7.69479
NM_001202206.1 + 0.666667 0.156798
NM_001202227.2 + 1.0025 11.4362
NM_001202235.2 + 1.4064 6.568
NM_001202236.2 + 3.25023 5.52176
NM_001202250.2 + 0.166667 0.034327
NM_001202252.3 + 3.84772 3.09264
NM_001202294.1 + 2.63607 14.9213
NM_001202303.1 + 0.00798722 0.087963
NM_001202323.2 + 0.70987 92.0638
NM_001202326.2 + 0.636395 29.0717
NM_001202327.2 + 0.636395 5.53654
NM_001202329.2 + 0.564256 2.92482
NM_001202332.2 + 0.549693 3.035
NM_001202333.2 + 0.434161 3.32548
NM_001202341.1 + 2.5167 12.0429
NM_001202380.2 + 3.63309 60.433
NM_001258506.2 + 0.285714 0.904394
NM_001258507.1 + 0.562716 0.865471
NM_001258530.1 + 7 11.2298
NM_001258532.1 + 0.00309598 0.518338
NM_001258577.1 + 49.5 0.6609
NM_001258581.2 + 0.490406 9.02341
NM_001258602.1 + 0.395522 0.316674
NM_001258606.2 + 3 11.7113
NM_001258612.2 + 6.5857 5.80733
NM_001258618.2 + 0.577103 3.61569
NM_001258624.1 + 1.84335 8.50563
NM_001258701.2 + 0.31289 4.47865
NM_001258713.2 + 1.16173 43.5844
NM_001258714.1 + 0.162602 0.0244151
NM_001258715.2 + 0.870956 387.458
NM_001258741.2 + 2.25472 0.555224
NM_001258745.2 + 0.668785 19.464
NM_001258811.2 + 0.929925 7.26904
NM_001258829.2 + 2.79756 6.26752
NM_001258844.1 + 1.02344 17.4795
NM_001258846.1 + 1 1.0826
NM_001258849.2 + 3 0.0019099
NM_001258857.2 + 2.80952 0.41819
NM_001258882.2 + 2.85174 9.52844
NM_001258885.2 + 0.00945504 30.8308
NM_001258897.1 + 1.4 0.00787014
NM_001258898.3 + 0.865974 20.1742
NM_001258906.1 + 2 8.77743
NM_001258908.2 + 0.142857 0.026699
NM_001258919.1 + 0.5 2.9622
NM_001258936.2 + 10.5733 11.9079
NM_001258956.2 + 4.67629 10.161
NM_001258958.1 + 0.4 6.46903
NM_001258967.2 + 4.10714 2.22803
NM_001258987.2 + 7.41657e-05 0.0179192
NM_001258999.2 + 0.984654 12.7962
NM_001259001.2 + 2.09069 0.302918
NM_001259009.2 + 0.0260304 1.59569
NM_001259015.2 + 1.21208 41.8425
NM_001259016.2 + 3 3.04085
NM_001259017.2 + 8.89766 64.2005
NM_001259039.2 + 2.43265 11.0981
NM_001259073.1 + 2.5 0.106151
NM_001259095.2 + 20.9375 0.133619
NM_001259101.2 + 0.333333 0.00342759
NM_001259107.2 + 0.833333 0.115044
NM_001259127.2 + 0.0142857 1.60909
NM_001259204.1 + 0.901532 16.4227
NM_001259207.2 + 0.560218 4.34242
NM_001259209.2 + 0.229785 1.78464
NM_001259212.2 + 2.44064 51.0736
NM_001259225.2 + 31.7833 120.67
NM_001259226.2 + 5.30282 4.85458
NM_001259261.2 + 4.13094 6.29208
NM_001259304.2 + 0.519203 5.70966
NM_001259329.2 + 14 24.6085
NM_001259331.1 + 0.20297 0.30427
NM_001259341.2 + 2 0.00622407
NM_001259350.1 + 6.5 0.0478293
NM_001259351.2 + 16.7011 14.4145
NM_001259388.2 + 0.135533 1.17517
NM_001259407.2 + 2.14381 6.51548
NM_001259417.2 + 15.578 9.96433
NM_001259432.2 + 0.655054 12.2799
NM_001259448.1 + 0.00847458 1.48989
NM_001259468.2 + 1 3.10522
NM_001259470.2 + 1 0.00823045
NM_001259471.2 + 5.69883 0.703592
NM_001259537.2 + 0.0970113 0.0177183
NM_001259558.2 + 3.08743 26.3181
NM_001259590.1 + 1 0.256351
NM_001259608.2 + 8.75135 1202.12
NM_001259665.2 + 1 9.71191
NM_001259679.2 + 2.50085 3.8369
NM_001259696.2 + 0.0681145 15.7593
NM_001259708.2 + 1.57661 12.8486
NM_001259711.2 + 0.666044 16.6741
NM_001259716.2 + 2.38462 0.0636183
NM_001259734.1 + 0.234039 19.8429
NM_001259746.2 + 0.0603294 2.00677
NM_001259777.2 + 2.07564 16.2303
NM_001259818.2 + 0.537695 11.1314
NM_001259830.1 + 2 1.08728
NM_001259837.3 + 7.25 1.40766
NM_001259859.1 + 7 0.487259
NM_001259868.2 + 0.385732 1.23488
NM_001259896.2 + 0.230769 1.65392
NM_001259897.2 + 6.11321 1.5103
NM_001259925.2 + 1.375 2.22516
NM_001259926.1 + 1.71429 2.00906
NM_001259931.1 + 2.77523 3.28028
NM_001259932.1 + 0.857143 0.657504
NM_001259935.1 + 1.15429 7.24387
NM_001259946.2 + 5.54384 143.971
NM_001259948.2 + 1.58555 0.752621
NM_001259952.2 + 0.778672 1.45573
NM_001259996.1 + 0.666667 0.246022
NM_001260007.1 + 0.1768 0.420395
NM_001260029.2 + 1.39537 8.65317
NM_001260062.2 + 2.86813 21.7348
NM_001260081.2 + 1.5689 40.0226
NM_001260098.1 + 4.2 1.70299
NM_001260108.2 + 2.24286 7.52588
NM_001260112.1 + 3.67719 6.92727
NM_001260152.1 + 1.27185 11.0524
NM_001260157.1 + 31.25 10.6232
NM_001260165.2 + 12.5 0.00865107
NM_001260168.1 + 16.3091 52.3354
NM_001260193.1 + 33.9167 1.24292
NM_001260225.1 + 15.8884 15.0942
NM_001260269.2 + 1.50538 23.3679
NM_001260274.2 + 1.63747 37.1044
NM_001260282.2 + 0.0666667 3.38985
NM_001260309.2 + 1.58162 4.49284
NM_001260348.2 + 0.881365 10.126
NM_001260360.1 + 0.0797276 3.33824
NM_001260366.2 + 0.0588235 3.72814
NM_001260371.1 + 0.0296296 12.6975
NM_001260378.1 + 0.125 12.4035
NM_001260381.1 + 0.0769231 1.71416
NM_001260383.2 + 1.33333 1.44788
NM_001260422.1 + 0.166667 0.00404449
NM_001260427.2 + 0.260237 0.307286
NM_001260428.1 + 2 2.59016
NM_001260431.2 + 9.38227 3.83313
NM_001260466.1 + 0.108108 0.0967403
NM_001260472.2 + 1.44368 17.1457
NM_001272130.1 + 32.8232 1.34792
NM_001272140.1 + 0.292226 5.45979
NM_001272143.2 + 0.0224023 0.0211547
NM_001272158.1 + 1.99036 8.35746
NM_001272168.1 + 4.46336 8.66223
NM_001272218.1 + 6.58676 29.6043
NM_001272229.1 + 0.8125 8.6542
NM_001272246.1 + 2.66563 40.5867
NM_001272252.1 + 2.6 0.00676002
NM_001272261.2 + 2.63751 35.4455
NM_001272301.2 + 0.00039032 0.00221729
NM_001272335.1 + 0.710611 2.25112
NM_001272340.2 + 1.85674 1.97337
NM_001272356.2 + 0.609111 0.210844
NM_001272361.2 + 9.19257 23.5671
NM_001272366.1 + 1.35939 33.4128
NM_001272398.1 + 4.98294 44.0835
NM_001272400.1 + 1.31579 4.6806
NM_001272509.1 + 0.166667 6.05688
NM_001272531.1 + 5.36536 96.4561
NM_001272634.2 + 1.25215 3.66405
NM_001272651.2 + 0.0833333 2.15256
NM_001272655.1 + 1.1795 51.1731
NM_001272674.1 + 0.0512821 0.686211
NM_001272762.2 + 1.4 0.0197715
NM_001272777.1 + 0.413756 0.660886
NM_001272788.1 + 1.7386 2.04058
NM_001272802.2 + 0.323071 3.62803
NM_001272841.2 + 0.103005 5.06989
NM_001272899.1 + 0.865835 300.985
NM_001272916.1 + 3.43404 9.45669
NM_001272918.1 + 9.02952 135.26
NM_001272919.1 + 3.23077 0.686297
NM_001272923.2 + 0.195907 4.31493
NM_001272949.1 + 1.02182 0.426515
NM_001272964.2 + 2.5 1.38248
NM_001272966.1 + 0.427609 1.67053
NM_001272969.1 + 0.274639 15.3941
NM_001272971.1 + 1.05083 0.0406241
NM_001272995.1 + 2.18876 7.0243
NM_001273049.1 + 0.439645 8.4819
NM_001273054.1 + 2.79337 0.411107
NM_001273083.1 + 0.8 1.94102
NM_001273115.1 + 0.0152381 4.13149
NM_001273129.1 + 5.66078 99.8412
NM_001273139.1 + 2.5745 8.01762
NM_001273148.1 + 1.61782 3.76264
NM_001273167.2 + 39.3333 5.91069
NM_001273190.1 + 3.49283 3.73349
NM_001273237.1 + 0.742572 1.54263
NM_001273255.1 + 1 1.28891
NM_001273267.1 + 6.42972 16.5095
NM_001273280.1 + 2 13.2528
NM_001273292.1 + 0.526879 0.670128
NM_001273302.1 + 0.405931 0.389426
NM_001273325.1 + 12 4.52178
NM_001273326.1 + 2.81494 2.16436
NM_001273335.1 + 7.57103 25.4982
NM_001273342.1 + 4.6712 32.4422
NM_001273361.1 + 3.91151 91.4109
NM_001273368.1 + 7.25534 33.2491
NM_001273370.2 + 3.65052 1.87615
NM_001273407.2 + 0.166667 0.000189765
NM_001273409.1 + 3.42696 0.70606
NM_001273411.1 + 0.264469 12.9724
NM_001273418.1 + 0.944051 17.0502
NM_001273437.1 + 0.0233766 0.175971
NM_001273457.1 + 5.5 5.52241
NM_001273471.1 + 3.70766 3.34906
NM_001273504.1 + 47.2759 0.567474
NM_001273515.2 + 0.5 7.83923
NM_001273522.1 + 0.625469 2.12518
NM_001273534.1 + 6 2.26927
NM_001273577.1 + 0.734367 2.20236
NM_001273625.1 + 0.267755 2.58901
NM_001273628.1 + 0.399276 6.34832
NM_001273629.1 + 1.49333 0.476335
NM_001273645.1 + 1.32964 1.86318
NM_001273647.1 + 1.37725 4.33451
NM_001273649.1 + 2.96844 14.1628
NM_001273652.1 + 1.91907 78.4504
NM_001273663.1 + 17.6875 0.0941303
NM_001273668.1 + 0.00613458 0.085285
NM_001273684.1 + 0.619455 3.24383
NM_001273692.1 + 2 0.00638655
NM_001273694.1 + 4.46725 19.4673
NM_001273700.1 + 2.19791 6.93551
NM_001273707.1 + 4.87165 5.9101
NM_001273718.1 + 4.01055 3.4496
NM_001273729.1 + 1 0.0045
NM_001273754.1 + 0.0236921 0.72364
NM_001273766.1 + 0.133557 4.61434
NM_001273773.1 + 1.65581 2.38134
NM_001273799.1 + 0.896751 16.7308
NM_001273803.1 + 1.24417 16.0219
NM_001273825.1 + 2.63841 3.35705
NM_001273826.1 + 0.166307 0.11516
NM_001273833.1 + 1.38386 8.75911
NM_001273837.1 + 1.55366 33.2109
NM_001273855.1 + 5.37749 20.4047
NM_001273856.1 + 1.41038 8.26933
NM_001273864.2 + 0.5 8.4184
