NM_001032133.2 + 0.166667 0.0635081
NM_001032137.2 + 0.288462 0.0655242
NM_001032138.2 + 0.122449 0.0140562
NM_001032142.2 + 0.283019 0.134538
NM_001032147.2 + 0.283019 0.136546
NM_001032152.2 + 0.283019 0.136546
NM_001032157.2 + 0.283019 0.136546
NM_001032163.2 + 0.758621 0.150602
NM_001032228.1 + 1.67647 0.0189437
NM_001032230.3 + 11.8824 0.978
NM_001032238.1 + 1 0.527357
NM_001032245.2 + 6.69333 1.47863
NM_001032247.2 + 4.7732 1.50322
NM_001032264.4 + 0.5 0.7725
NM_001032267.1 + 5.04348 0.279904
NM_001032406.2 + 1.81186 903.23
NM_001038709.3 + 0.761272 11.7338
NM_001038748.1 + 0.771028 29.1331
NM_001038753.2 + 1.56831 0.615009
NM_001038756.2 + 23.4521 2.38059
NM_001038787.2 + 0.0241011 6.74266
NM_001038848.2 + 9 0.514968
NM_001038852.1 + 0.71824 0.907085
NM_001038853.3 + 2.8 1.70877
NM_001038860.2 + 5.78897 0.0699785
NM_001038863.4 + 0.5 0.0349629
NM_001038864.2 + 36.0667 1.31137
NM_001038884.2 + 11.8089 2.81478
NM_001038890.2 + 2.25839 2.97436
NM_001038892.2 + 1.44298 0.325486
NM_001038921.2 + 4.07649 2.77295
NM_001038923.3 + 5.29586 0.42088
NM_001038982.2 + 0.000196967 109.068
NM_001038984.3 + 2.19123 1.03512
NM_001038987.2 + 6.09032 3.76838
NM_001042802.2 + 0.225974 14.1647
NM_001042817.3 + 5.77819 14.1581
NM_001042859.2 + 2.34466 3.29646
NM_001042863.2 + 0.000112689 0.549332
NM_001042868.2 + 4 0.00429246
NM_001042869.3 + 1.36017 2.40086
NM_001042879.2 + 1.45455 1.07812
NM_001042906.2 + 32.3751 1.99085
NM_001042915.2 + 3 0.366935
NM_001042930.2 + 0.645584 6.85789
NM_001042931.3 + 4.81299 7.00035
NM_001042934.2 + 0.179387 4.8114
NM_001042950.3 + 0.250738 2.2128
NM_001042956.2 + 0.719664 3.85262
NM_001042963.2 + 1.04371 4.09052
NM_001042979.2 + 2.1426 3.97228
NM_001042981.3 + 1.74102 1.02354
NM_001042990.3 + 0.707989 1.09988
NM_001043001.3 + 7.39213 39.1527
NM_001043072.2 + 1 0.0935252
NM_001043073.3 + 0.264706 0.00685127
NM_001043074.2 + 1.2015 19.9849
NM_001043087.2 + 4.21168 1.53566
NM_001043094.2 + 1.41678e-06 3.31774
NM_001043104.3 + 2.0625 43.9253
NM_001043141.3 + 0.0272164 2.07018
NM_001043162.3 + 0.00122835 1.14093
NM_001043177.3 + 0.000160785 0.00374298
NM_001043186.2 + 3.74858 6.53962
NM_001043241.3 + 8.44859 9.35009
NM_001043245.2 + 1.3 0.116722
NM_001043252.3 + 7.46154 0.0662691
NM_001043254.2 + 1 0.0308157
NM_001043279.1 + 7.59409 0.994157
NM_001043280.3 + 0.765579 0.176892
NM_001043291.2 + 22 0.914639
NM_001043308.3 + 0.403424 5.68278
NM_001043309.3 + 21.5299 6.44576
NM_001103388.4 + 1.39018 1.65244
NM_001103409.2 + 2.68398 1.36556
NM_001103422.2 + 0.216096 10.8718
NM_001103427.3 + 0.254081 0.802995
NM_001103440.2 + 0.0931727 0.354414
NM_001103447.4 + 1.47129 2.10023
NM_001103477.2 + 1.98214 8.22967
NM_001103484.3 + 2.45518 1.06167
NM_001103487.3 + 3.13636 0.294851
NM_001103492.2 + 0.9375 2.71175
NM_001103503.2 + 11.7864 18.2593
NM_001103517.3 + 2.95082 3.20577
NM_001103544.2 + 0.846241 1.28002
NM_001103557.2 + 17 0.346403
NM_001103562.3 + 2200.67 4.5572
NM_001103572.2 + 4.37696 6.86094
NM_001103587.3 + 1.09346 0.130089
NM_001103604.2 + 5.71313 8.67447
NM_001103605.2 + 0.0363636 0.0019681
NM_001103627.4 + 40.0857 0.0474368
NM_001103640.2 + 3.07474 0.484227
NM_001103665.2 + 15.45 0.761118
NM_001103682.3 + 1.92055 2.4713
NM_001103688.2 + 3 0.00101859
NM_001103699.2 + 0.00276783 1.95715
NM_001103703.2 + 134.899 91.292
NM_001103709.2 + 1.34029 1.98071
NM_001103723.2 + 4.49194 19.6161
NM_001103744.2 + 2.38636 1.07581
NM_001103745.3 + 12.4886 19.5887
NM_001103753.2 + 0.5 0.308914
NM_001103791.2 + 2.84429 2.94129
NM_001103804.2 + 7.8871 0.498726
NM_001103805.2 + 42.35 54.8512
NM_001103806.2 + 19 0.196721
NM_001103807.1 + 0.67284 0.586455
NM_001103810.3 + 3.03333 0.744493
NM_001103826.2 + 6.61551 3.26835
NM_001103840.2 + 11.4216 25.7943
NM_001103841.3 + 2.4 14.7513
NM_001103853.4 + 10.6667 1.62451
NM_001103866.2 + 0.25 0.142128
NM_001103867.3 + 0.648649 0.0101695
NM_001103890.3 + 0.0543478 0.00483942
NM_001103922.2 + 0.125 215.534
NM_001103942.2 + 19 0.847732
NM_001103943.1 + 4 0.720323
NM_001103961.4 + 28.0986 0.961928
NM_001103965.3 + 67.7333 5.1272
NM_001103995.2 + 3.54545 3.00656
NM_001103996.3 + 2 0.101598
NM_001104023.2 + 13.25 0.0322209
NM_001104057.1 + 71.5156 2.26227
NM_001104079.4 + 0.0232346 0.129545
NM_001104089.2 + 13 0.0117204
NM_001104104.3 + 6.14783 23.271
NM_001104107.2 + 18.1 10.7743
NM_001104115.4 + 0.333333 0.00503356
NM_001104138.2 + 439 0.495768
NM_001104139.2 + 0.357143 0.000988712
NM_001104146.3 + 0.711765 0.620824
NM_001104163.2 + 14.4347 3.72753
NM_001104170.3 + 1.072 0.467594
NM_001104177.3 + 5.04735 0.678813
NM_001104186.3 + 2.91667 0.442124
NM_001104237.2 + 0.673705 11.4395
NM_001104261.2 + 0.439312 2.26529
NM_001104273.2 + 4.10526 5.28834
NM_001104278.2 + 4.36 1.08915
NM_001104285.2 + 7.45466 5.55451
NM_001104294.3 + 1.24074 5.00049
NM_001104300.2 + 2.17857 0.631268
NM_001104323.3 + 2.7344 5.09851
NM_001104328.2 + 3.22222 0.0696203
NM_001104364.2 + 37.5729 1.34142
NM_001104365.2 + 0.0125 56.9161
NM_001104367.2 + 102.875 2.42756
NM_001104395.2 + 0.0639337 2.29723
NM_001104411.3 + 0.334995 9.48843
NM_001104436.3 + 0.142857 0.020993
NM_001104451.2 + 11.2946 24.5678
NM_001104454.2 + 1.75168 0.070023
NM_001104484.2 + 117.111 4.19065
NM_001104485.1 + 20.3195 1.82011
NM_001104487.2 + 2.6249 19.3351
NM_001104506.2 + 9.66667 0.250308
NM_001104507.3 + 0.297064 0.419775
NM_001104518.3 + 1 0.35468
NM_001104521.2 + 3.11111 30.3707
NM_001110546.2 + 2.26639 2.57625
NM_001110880.2 + 0.356373 23.1538
NM_001110883.3 + 1.09495 13.8952
NM_001110931.2 + 0.111111 0.453693
NM_001110960.2 + 1.68704 21.4518
NM_001110981.2 + 0.86025 7.54806
NM_001110989.3 + 2.09558 5.27865
NM_001111011.3 + 0.207022 0.0935043
NM_001144069.1 + 5 1.19624
NM_001144199.1 + 0.450199 0.290859
NM_001144205.2 + 2.87586 1.12564
NM_001144220.3 + 1.86254 0.492418
NM_001144222.2 + 1.61343 0.3373
NM_001144255.3 + 1.58721 0.480916
NM_001144258.2 + 6.23377 2.21417
NM_001144259.2 + 6.23377 1.23622
NM_001144260.2 + 11.5227 1.182
NM_001144272.3 + 110.632 9.15815
NM_001144320.2 + 6.27713 1.7135
NM_001144334.4 + 182.5 0.0197018
NM_001144361.3 + 0.458436 11.658
NM_001144378.2 + 12.1076 29.8351
NM_001144404.2 + 0.0520976 7.55825
NM_001144405.3 + 15.7218 3.87448
NM_001144410.2 + 77.7313 3.29199
NM_001144421.2 + 1.88197 20.4481
NM_001144423.2 + 5.84591 16.6278
NM_001144429.3 + 10.875 0.876375
NM_001144454.3 + 1.26269 1.61766
NM_001144457.3 + 2.09906 0.490539
NM_001144458.2 + 3.31154 2.2573
NM_001144483.2 + 1.74336e-05 0.142943
NM_001144500.2 + 7.0314 12.3848
NM_001144516.2 + 2.39394 4.48242
NM_001144527.1 + 20.4444 0.252142
NM_001144529.2 + 1.28037 0.283869
NM_001144541.2 + 0.876783 0.925636
NM_001144551.2 + 10.0167 0.280696
NM_001144559.2 + 4.52114 7.79523
NM_001144575.2 + 17.5659 17.1334
NM_001144576.2 + 2.5625 0.00448931
NM_001144577.2 + 146 0.418886
NM_001144578.2 + 146 0.724292
NM_001144579.2 + 146 0.679951
NM_001144580.2 + 146 0.778454
NM_001144591.3 + 75.7424 6.87614
NM_001144601.2 + 19.407 15.1154
NM_001144603.2 + 6.68333 1.29162
NM_001144615.3 + 2.55721 1.20424
NM_001144624.1 + 0.475912 0.0758162
NM_001144648.3 + 0.0253354 2.29441
NM_001144660.3 + 3.88928 16.3764
NM_001144665.3 + 1.94059 0.228516
NM_001144685.2 + 0.000151219 0.403211
NM_001144700.3 + 1.90123 3.45839
NM_001144742.2 + 66.8279 16.0589
NM_001144752.2 + 0.5 0.135972
NM_001169179.1 + 0.0011098 0.0825379
NM_001169187.2 + 0.471813 2.85423
NM_001169192.2 + 158 2.74463
NM_001169207.1 + 0.25 0.0371795
NM_001169213.2 + 84.312 2.7513
NM_001169226.2 + 49.1834 0.511524
NM_001169240.2 + 82.6055 1.29367
NM_001169243.3 + 1.29688 1.53764
NM_001169253.2 + 0.193481 5.92145
NM_001169281.2 + 4.56241 0.698792
NM_001169286.2 + 1.19054 5.44902
NM_001169368.3 + 27.1698 66.8586
NM_001169414.2 + 2.70776 1.06879
NM_001169426.2 + 0.191574 3.88893
NM_001169430.3 + 3.56102 9.53144
NM_001169432.2 + 15.0575 2.40241
NM_001169451.2 + 37.2036 8.28313
NM_001169458.2 + 7.60053 5.12648
NM_001169467.1 + 12.6599 2.23548
NM_001169489.2 + 20.06 1.00595
NM_001169499.1 + 9.86598 16.5773
NM_001169503.2 + 1.51046 3.88351
NM_001169523.1 + 0.220859 0.618043
NM_001169551.2 + 0.64625 2.79728
NM_001169589.2 + 0.0375 2.92688
NM_001169596.3 + 0.336353 0.24541
NM_001169609.2 + 6.41942 5.20842
NM_001169643.2 + 0.238506 1.12747
NM_001169653.2 + 9.5 0.011713
NM_001169709.2 + 0.234568 1.87651
NM_001169712.2 + 0.932844 0.120929
NM_001169716.2 + 8.74547 20.0881
NM_001169731.2 + 1 0.209589
NM_001169770.2 + 7.41832 1.03516
NM_001169772.2 + 5.14286 0.119286
NM_001169773.2 + 0.616064 44.7692
NM_001169791.2 + 0.0666667 0.245776
NM_001169826.3 + 2.90465 114.254
NM_001169831.3 + 6.50061 5.13356
NM_001169835.1 + 11.5934 1.6285
NM_001169838.3 + 11.6749 37.9682
NM_001169843.2 + 1.26743 1.11743
NM_001169851.1 + 1.2 11.5172
NM_001169862.1 + 1.65141 0.989201
NM_001169867.2 + 2.24805 4.68798
NM_001169921.2 + 8.09767 1.11801
NM_001169935.2 + 7.19295 0.458027
NM_001169971.2 + 7.42857 0.281625
NM_001169992.2 + 22.5122 36.9825
NM_001169993.2 + 0.323529 0.175212
NM_001170011.1 + 16.1429 0.435955
NM_001170053.1 + 0.0526316 1.40183
NM_001170079.1 + 4.13793 0.2975
NM_001170097.2 + 0.33799 2.52623
NM_001170130.2 + 5.04969 7.51223
NM_001170191.2 + 0.384615 1.35665
NM_001170194.2 + 1.01908 4.90326
NM_001170202.2 + 4.5214 0.91214
NM_001170214.2 + 0.160714 0.0481172
NM_001170236.3 + 33.6118 6.46912
NM_001170250.1 + 1.73519 1.28425
NM_001170258.3 + 1.37215 1.56346
NM_001170278.2 + 25.4902 93.779
NM_001170374.1 + 4.7819 0.661415
NM_001170380.2 + 0.158216 20.2199
NM_001170381.2 + 6.36932 31.0564
NM_001170385.2 + 1.54769 0.614595
NM_001170391.1 + 3.86667 0.519231
NM_001201533.1 + 5.38877e-06 3.573
NM_001201597.1 + 0.255405 1.65693
NM_001201737.2 + 0.1175 0.427646
NM_001201793.1 + 15.3246 6.97339
NM_001201800.1 + 9.10337e-07 110.557
NM_001201812.2 + 1.66667 0.000472199
NM_001201818.1 + 1.67846 3.27508
NM_001201833.1 + 3.67542 1.5344
NM_001201852.1 + 1 0.54272
NM_001201856.2 + 0.196219 1.02608
NM_001201863.1 + 40 0.106509
NM_001201867.2 + 3.07643 1.98071
NM_001201892.2 + 0.047619 6.35694
NM_001201934.2 + 0.299465 0.124498
NM_001201960.1 + 1.42261 1.62696
NM_001201970.2 + 17.4228 1.99523
NM_001201977.1 + 0.0714286 0.000290444
NM_001201982.2 + 4.67085 1.60155
NM_001201993.2 + 2.07261 14.7461
NM_001202009.2 + 0.0924499 0.0073117
NM_001202028.2 + 14.7423 7.23558
NM_001202029.2 + 35.5715 9.42751
NM_001202030.2 + 35.5715 28.8054
NM_001202039.1 + 1.3328e-05 0.208701
NM_001202045.2 + 2.81983 2.77446
NM_001202054.2 + 3.11765 4.21677
NM_001202064.2 + 4.55111 3.74487
NM_001202069.1 + 0.0773489 0.92167
NM_001202089.1 + 60.5018 12.0218
NM_001202095.1 + 0.136364 0.16635
NM_001202099.2 + 1.3 1.23805
NM_001202106.2 + 7.14286 0.327586
NM_001202115.2 + 1.37551 5.25888
NM_001202144.1 + 3.1 2.96048
NM_001202185.1 + 1.83333 0.0718925
NM_001202187.2 + 41 0.0334928
NM_001202192.2 + 15.9716 0.428432
NM_001202202.2 + 0.848857 4.61383
NM_001202227.2 + 1.34454 0.805286
NM_001202235.2 + 1.95704 6.0777
NM_001202236.2 + 10.0087 3.09026
NM_001202252.3 + 5.46347 35.9055
NM_001202294.1 + 4.50291 2.4101
NM_001202303.1 + 0.110865 1.83544
NM_001202323.2 + 0.337339 30.1781
NM_001202326.2 + 0.752083 0.996421
NM_001202327.2 + 0.752083 1.06304
NM_001202329.2 + 0.720661 1.1227
NM_001202332.2 + 0.673706 7.22293
NM_001202333.2 + 0.622413 2.58876
NM_001202341.1 + 1.95098 111.696
NM_001202380.2 + 11.4447 1.59305
NM_001258507.1 + 0.379777 3.87247
NM_001258530.1 + 23.7915 25.1401
NM_001258577.1 + 28 1.81033
NM_001258581.2 + 1.03133 0.963512
NM_001258602.1 + 0.243056 0.231796
NM_001258612.2 + 15.6412 3.65412
NM_001258618.2 + 1.37545 5.40285
NM_001258624.1 + 2.21378 4.26969
NM_001258656.2 + 0.857143 0.000350596
NM_001258657.2 + 0.771722 0.74549
NM_001258673.2 + 0.0594059 0.260159
NM_001258701.2 + 0.758698 4.81476
NM_001258713.2 + 1.65501 23.1479
NM_001258714.1 + 0.586735 0.0874598
NM_001258715.2 + 2.10938 0.671321
NM_001258716.2 + 1 1.98995
NM_001258725.2 + 2.75472 0.356171
NM_001258741.2 + 1.46335 2.7351
NM_001258745.2 + 0.96867 2.18473
NM_001258811.2 + 0.863718 0.772497
NM_001258829.2 + 3.04113 14.1683
NM_001258844.1 + 0.536086 7.70929
NM_001258882.2 + 7.00254 7.07809
NM_001258885.2 + 0.00115727 36.839
NM_001258897.1 + 0.333333 0.00245942
NM_001258898.3 + 0.935998 9.43013
NM_001258906.1 + 0.5 0.0169903
NM_001258908.2 + 1.96667 0.186583
NM_001258936.2 + 19.7059 0.0553895
NM_001258956.2 + 12.9952 1.56667
NM_001258962.3 + 0.00234192 0.727887
NM_001258967.2 + 6.174 0.156981
NM_001258999.2 + 2.08032 3.83138
NM_001259001.2 + 3.39574 0.385017
NM_001259015.2 + 2.15588 11.1565
NM_001259016.2 + 1 0.00676819
NM_001259017.2 + 10.9799 20.6985
NM_001259039.2 + 5.48146 9.20401
NM_001259054.2 + 0.5 0.224863
NM_001259073.1 + 71.5 1.02222
NM_001259095.2 + 11.8333 0.0020713
NM_001259204.1 + 1.0401 12.3706
NM_001259207.2 + 0.754774 0.591507
NM_001259209.2 + 0.174166 1.66118
NM_001259212.2 + 5.03766 28.632
NM_001259225.2 + 80.6922 49.4054
NM_001259226.2 + 5.80769 1.69386
NM_001259261.2 + 3.09183 3.26681
NM_001259304.2 + 0.801855 1.46178
NM_001259329.2 + 13 2.10434
NM_001259331.1 + 0.181292 2.00315
NM_001259339.2 + 0.1 0.0452536
NM_001259341.2 + 0.5 0.518349
NM_001259350.1 + 1.5 12.0317
NM_001259351.2 + 22.3453 15.1861
NM_001259388.2 + 0.0853599 0.289808
NM_001259407.2 + 5.46279 7.20785
NM_001259417.2 + 23.6442 3.67872
NM_001259432.2 + 1.49483 21.8811
NM_001259448.1 + 0.0133333 0.290715
NM_001259470.2 + 0.333333 0.46176
NM_001259471.2 + 6.49123 5.84123
NM_001259483.2 + 1 0.475505
NM_001259522.2 + 0.973614 3.90603
NM_001259537.2 + 0.015481 0.00665532
NM_001259558.2 + 7.54581 34.8111
NM_001259578.1 + 0.15 1.41035
NM_001259590.1 + 0.5 0.550427
NM_001259608.2 + 11.8701 596.127
NM_001259665.2 + 0.6 0.00407925
NM_001259679.2 + 3.5 3.81681
NM_001259696.2 + 0.029188 0.203822
NM_001259708.2 + 2.30089 0.60037
NM_001259711.2 + 0.57775 24.9373
NM_001259716.2 + 6 0.123582
NM_001259722.1 + 21.7143 0.0692471
NM_001259734.1 + 0.341678 11.8203
NM_001259747.2 + 1.35683 7.09868
NM_001259777.2 + 5.07418 3.21469
NM_001259868.2 + 0.764609 0.95432
NM_001259897.2 + 12.5437 3.06047
NM_001259898.2 + 1.30682 0.120109
NM_001259925.2 + 19.25 0.172816
NM_001259931.1 + 4.28842 2.89975
NM_001259932.1 + 4.75 0.0963855
NM_001259935.1 + 1.86628 0.359286
NM_001259946.2 + 7.90452 113.245
NM_001259952.2 + 0.674033 0.34739
NM_001260007.1 + 0.0224551 0.000975062
NM_001260029.2 + 0.706673 12.6749
NM_001260062.2 + 5.41303 7.86627
NM_001260081.2 + 2.12058 20.4665
NM_001260108.2 + 4.34444 5.95697
NM_001260112.1 + 7.07576 3.259
NM_001260157.1 + 29.6 0.284335
NM_001260168.1 + 75.5126 14.0129
NM_001260193.1 + 57.375 0.654339
NM_001260225.1 + 37.5126 10.1982
NM_001260257.2 + 0.272727 2.87068
NM_001260274.2 + 1.66398 11.3844
NM_001260309.2 + 2.15525 0.509866
NM_001260360.1 + 0.0787128 2.06068
NM_001260371.1 + 0.00925926 0.314383
NM_001260381.1 + 0.0769231 0.207931
NM_001260387.2 + 30 0.602733
NM_001260427.2 + 0.388921 0.188171
NM_001260428.1 + 1 0.156854
NM_001260431.2 + 20.2222 1.88187
NM_001260468.2 + 2.39394 1.01628
NM_001260472.2 + 1.09519 0.943223
NM_001272130.1 + 42.7297 2.7379
NM_001272140.1 + 0.147794 2.99854
NM_001272151.1 + 1 0.917826
NM_001272158.1 + 1.8856 4.0747
NM_001272168.1 + 13.0847 3.74344
NM_001272214.1 + 0.00989785 0.366368
NM_001272218.1 + 29.35 5.99903
NM_001272229.1 + 0.8 1.28318
NM_001272246.1 + 3.31967 13.8644
NM_001272252.1 + 2 0.953457
NM_001272261.2 + 10.7642 1.34172
NM_001272262.2 + 1.15534 1.37802
NM_001272333.1 + 1.06161 0.801976
NM_001272335.1 + 0.63253 0.654481
NM_001272336.1 + 0.5 0.131938
NM_001272340.2 + 4.84136 4.75382
NM_001272356.2 + 0.572069 3.28777
NM_001272361.2 + 26.3748 33.143
NM_001272366.1 + 2.39911 6.88597
NM_001272398.1 + 3.17335 10.8621
NM_001272400.1 + 0.992952 2.61994
NM_001272456.1 + 0.0341275 0.247269
NM_001272531.1 + 6.41704 12.5383
NM_001272537.2 + 2.9767 3.58018
NM_001272623.2 + 0.385533 0.892825
NM_001272628.1 + 0.0638247 0.35049
NM_001272634.2 + 5.02151 2.94488
NM_001272654.2 + 0.408039 1.92263
NM_001272655.1 + 5.19071 11.8235
NM_001272674.1 + 0.037037 0.00437195
NM_001272702.1 + 2.72289 2.59614
NM_001272762.2 + 0.428571 0.194387
NM_001272769.1 + 8.48853 0.177396
NM_001272777.1 + 0.802579 0.356577
NM_001272788.1 + 4.62656 0.998731
NM_001272802.2 + 0.718607 2.45019
NM_001272841.2 + 0.120095 0.922764
NM_001272899.1 + 0.926579 263.349
NM_001272916.1 + 6.18393 25.8132
NM_001272918.1 + 18.5296 27.1793
NM_001272923.2 + 0.205287 2.68101
NM_001272930.1 + 2.20192 4.53758
NM_001272949.1 + 0.788618 0.252005
NM_001272971.1 + 1.32804 2.34792
NM_001272995.1 + 0.1 0.0033557
NM_001273034.1 + 2.39487 1.95088
NM_001273054.1 + 2.79722 1.06297
NM_001273073.1 + 114.5 0.0504125
NM_001273081.2 + 0.4 0.00322061
NM_001273115.1 + 0.047619 0.00555676
NM_001273129.1 + 13.8701 46.8427
NM_001273139.1 + 3.39151 3.37411
NM_001273148.1 + 5.56657 8.02383
NM_001273167.2 + 37 0.216402
NM_001273190.1 + 7.68498 0.681322
NM_001273237.1 + 0.558945 10.1334
NM_001273255.1 + 16.4151 1.05245
NM_001273267.1 + 11.7769 2.48408
NM_001273286.1 + 0.129313 0.902854
NM_001273292.1 + 1.31766 1.62555
NM_001273326.1 + 4.88587 2.15308
NM_001273335.1 + 7.31471 3.94145
NM_001273342.1 + 11.412 116.44
NM_001273361.1 + 5.83147 61.9747
NM_001273368.1 + 31.8067 32.0046
NM_001273370.2 + 3.42362 6.08786
NM_001273383.2 + 0.380944 0.767375
NM_001273409.1 + 0.829198 0.45626
NM_001273411.1 + 0.279452 0.680658
NM_001273414.1 + 1.36039 3.33293
NM_001273418.1 + 1.31082 6.22933
NM_001273426.1 + 3.37817 0.875079
NM_001273457.1 + 1.18367 0.281407
NM_001273471.1 + 16.6 0.420828
NM_001273504.1 + 6.8 0.0799354
NM_001273522.1 + 0.931174 0.92554
NM_001273572.1 + 1.68006 2.73784
NM_001273625.1 + 0.439171 3
NM_001273628.1 + 0.748512 7.16667
NM_001273629.1 + 2.46296 0.141203
NM_001273645.1 + 1.0202 0.678849
NM_001273647.1 + 1.08602 0.581583
NM_001273649.1 + 4.88798 1.92497
NM_001273652.1 + 3.04715 22.4282
NM_001273655.1 + 0.533333 0.0497477
NM_001273663.1 + 14.9 0.125209
NM_001273668.1 + 0.00328376 0.151264
NM_001273684.1 + 0.838628 0.198522
NM_001273694.1 + 6.99388 3.32003
NM_001273696.2 + 0.791275 1.10223
NM_001273700.1 + 4.53027 2.17217
NM_001273707.1 + 16.1667 4.19677
NM_001273711.1 + 1.53893 3.72946
NM_001273718.1 + 3.14583 0.583838
NM_001273773.1 + 2.57399 1.99047
NM_001273803.1 + 2.65763 5.47712
NM_001273825.1 + 3.0031 22.9835
NM_001273826.1 + 0.302632 1.72955
NM_001273827.1 + 0.333333 0.509236
NM_001273833.1 + 3.51989 9.81881
NM_001273837.1 + 1.96957 7.56289
NM_001273855.1 + 11.5 0.0467119
NM_001273856.1 + 1.05714 9.89208
NM_001273880.2 + 3.68294 24.6676
NM_001273911.2 + 0.4 0.779078
NM_001273928.1 + 0.708333 0.48351
NM_001273943.1 + 1.38421 0.8463
NM_001273946.1 + 3.23494 11.2538
NM_001273956.1 + 3.7561 0.492506
NM_001273967.1 + 0.446398 2.08912
NM_001273974.1 + 1.53961 14.2417
NM_001274004.1 + 2.18536 262.38
NM_001274037.1 + 0.953125 0.190022
NM_001274043.1 + 0.0102686 0.515797
NM_001274107.1 + 1 0.177563
NM_001274110.1 + 0.4393 0.216454
NM_001274112.1 + 40.6518 5.80831
NM_001274138.2 + 5.4449 12.1691
NM_001274151.1 + 0.25 3.14277
NM_001274157.1 + 0.0394529 2.49962
NM_001274197.1 + 0.644444 95.1683
NM_001274214.1 + 1.06637 0.546592
NM_001274218.2 + 1.66316 0.908309
NM_001274230.1 + 1.21875 0.0552766
NM_001274232.1 + 4.58859 4.21073
NM_001274268.1 + 0.52459 0.303855
NM_001274285.1 + 2.65868 2.50507
NM_001274298.1 + 2.81818 0.0274542
NM_001274325.1 + 2.47793 1.2096
NM_001274336.1 + 12.2931 1.91514
NM_001274344.1 + 0.190476 1.84271
NM_001274355.1 + 1.38946 0.934655
NM_001274362.1 + 0.571429 0.336264
NM_001274371.1 + 0.774359 11.7584
NM_001274420.2 + 6.65927 10.1606
NM_001274439.1 + 13.072 178.434
NM_001274441.2 + 2.7657 2.98727
NM_001274476.1 + 3.52174 0.971827
NM_001274505.2 + 1.11111 0.0957983
NM_001274514.1 + 0.111111 0.00269179
NM_001274527.1 + 6.75302 7.95272
NM_001274532.1 + 4.93429 0.489922
NM_001274553.1 + 7.36364 3.22172
NM_001274573.1 + 14.5918 2.33407
NM_001274595.1 + 6 0.408011
NM_001274636.1 + 1.2623 4.16079
NM_001274642.1 + 3.375 2.05067
NM_001274649.1 + 39.6085 24.6276
NM_001274653.1 + 0.116279 0.151208
NM_001274655.1 + 4.82081 85.2954
NM_001274696.1 + 0.614687 0.0560951
NM_001274707.1 + 8.8913 1.33812
NM_001274752.1 + 0.338207 1.16538
NM_001274756.1 + 2.02533 0.891338
NM_001274760.1 + 4.01429 21.7794
NM_001274770.1 + 1.06504 0.931741
NM_001274776.1 + 0.416667 0.00478088
NM_001274815.1 + 0.462155 0.560328
NM_001274848.1 + 7.61538 0.0543994
NM_001274850.1 + 1.84259 0.00603404
NM_001274858.2 + 0.725435 1.33333
NM_001274863.1 + 0.698113 0.265396
NM_001274864.1 + 2.96373 0.140166
NM_001274944.1 + 19.5466 0.57554
NM_001274963.1 + 8.96832 20.2483
NM_001274980.1 + 0.166667 0.00502069
NM_001274990.1 + 4.59909 10.4619
NM_001275040.1 + 0.315872 0.877335
NM_001275057.1 + 0.2 3.07904
NM_001275058.1 + 6.61916 6.47113
NM_001275069.1 + 23.4086 24.4644
NM_001275071.1 + 0.498528 1.51491
