NM_001201818.1 + 1.77424 253.65
NM_001201856.2 + 0.210838 0.866716
NM_001201863.1 + 0.714286 0.565004
NM_001201867.2 + 1.04666 5.54569
NM_001201918.1 + 6 2.46073
NM_001201934.2 + 0.278571 3.0408
NM_001201960.1 + 1.00289 0.112059
NM_001201970.2 + 8.33443 7.56975
NM_001201982.2 + 3.82679 3.00644
NM_001201993.2 + 3.82997 38.8069
NM_001202000.2 + 0.0357143 0.000713436
NM_001202009.2 + 0.269412 4.55515
NM_001202028.2 + 8.83551 5.02448
NM_001202029.2 + 26.9662 83.0438
NM_001202030.2 + 26.9662 83.0438
NM_001202045.2 + 1.93658 4.46309
NM_001202054.2 + 6.6375 0.900947
NM_001202064.2 + 3.20484 5.71752
NM_001202069.1 + 0.0734966 5.30179
NM_001202089.1 + 60.1458 27.0229
NM_001202095.1 + 1.05747 0.0404908
NM_001202099.2 + 5.8 0.558635
NM_001202115.2 + 0.759013 5.73877
NM_001202144.1 + 2.83333 2.2803
NM_001202185.1 + 5.68966 0.201681
NM_001202187.2 + 3.44444 5.41508
NM_001202192.2 + 11.9031 0.905989
NM_001202202.2 + 0.633489 8.45132
NM_001202206.1 + 0.5 24.4109
NM_001202227.2 + 0.948334 10.2146
NM_001202235.2 + 2.48544 22.894
NM_001202236.2 + 5.20024 3.71737
NM_001202252.3 + 10.6795 22.3756
NM_001202294.1 + 2.49202 6.87
NM_001202303.1 + 0.0324675 1.94345
NM_001202323.2 + 0.692164 18.5639
NM_001202326.2 + 0.720039 10.9114
NM_001202327.2 + 0.720039 6.68876
NM_001202329.2 + 0.68921 2.97591
NM_001202332.2 + 0.652512 1.22969
NM_001202333.2 + 0.587646 4.94608
NM_001202341.1 + 1.87042 30.9605
NM_001202374.2 + 0.0111111 2.2067
NM_001202380.2 + 7.40448 16.6936
NM_001258507.1 + 0.74771 0.775158
NM_001258530.1 + 14.7821 0.47889
NM_001258532.1 + 0.00246305 0.00140795
NM_001258577.1 + 16.5 0.450124
NM_001258581.2 + 0.644884 61.1527
NM_001258594.1 + 1 1.3763
NM_001258602.1 + 0.207101 0.0982906
NM_001258606.2 + 1 0.164297
NM_001258612.2 + 9.19971 0.787516
NM_001258618.2 + 0.995775 2.08914
